effective_date,v8_local_industry_id,v8_local_industry_name,v8_parent_id,v8_parent_name,v7_sw_l1_code,v7_sw_l1_name,v7_parent_code,v7_parent_name,src,shared_symbol_count,v8_symbol_count,v7_symbol_count,jaccard_score,coverage_vs_v8,coverage_vs_v7,candidate_rank,best_match_flag,mapping_type,manual_review_flag,decision_reason
2010-01-29,851831.SI,851831.SI,,,,,,,SW2014,0,2,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,851831.SI,851831.SI,,,,,,,SW2021,0,2,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,852063.SI,852063.SI,,,,,,,SW2014,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,852063.SI,852063.SI,,,,,,,SW2021,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,852131.SI,852131.SI,,,,,,,SW2014,0,10,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,852131.SI,852131.SI,,,,,,,SW2021,0,10,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,852182.SI,852182.SI,,,,,,,SW2014,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,852182.SI,852182.SI,,,,,,,SW2021,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,852183.SI,852183.SI,,,,,,,SW2014,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,852183.SI,852183.SI,,,,,,,SW2021,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,857112.SI,857112.SI,,,,,,,SW2014,0,2,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,857112.SI,857112.SI,,,,,,,SW2021,0,2,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,857352.SI,857352.SI,,,,,,,SW2014,0,4,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,857352.SI,857352.SI,,,,,,,SW2021,0,4,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,857354.SI,857354.SI,,,,,,,SW2014,0,2,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,857354.SI,857354.SI,,,,,,,SW2021,0,2,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,857355.SI,857355.SI,,,,,,,SW2014,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,857355.SI,857355.SI,,,,,,,SW2021,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,857362.SI,857362.SI,,,,,,,SW2014,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,857362.SI,857362.SI,,,,,,,SW2021,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,857372.SI,857372.SI,,,,,,,SW2014,0,5,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,857372.SI,857372.SI,,,,,,,SW2021,0,5,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,857373.SI,857373.SI,,,,,,,SW2014,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,857373.SI,857373.SI,,,,,,,SW2021,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,857691.SI,857691.SI,,,,,,,SW2014,0,2,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,857691.SI,857691.SI,,,,,,,SW2021,0,2,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,858812.SI,858812.SI,,,,,,,SW2014,0,2,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,858812.SI,858812.SI,,,,,,,SW2021,0,2,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,859511.SI,859511.SI,,,,,,,SW2014,0,16,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,859512.SI,859512.SI,,,,,,,SW2014,0,11,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,859521.SI,859521.SI,,,,,,,SW2014,0,6,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,859621.SI,859621.SI,,,,,,,SW2014,0,3,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,859622.SI,859622.SI,,,,,,,SW2014,0,2,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-01-29,859631.SI,859631.SI,,,,,,,SW2014,0,8,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
