asof_date,src,v8_local_industry_id,v8_local_industry_name,v8_parent_id,v8_parent_name,v7_sw_l1_code,v7_sw_l1_name,v7_parent_code,v7_parent_name,mapping_type,manual_review_flag,shared_symbol_count,v8_symbol_count,v7_symbol_count,jaccard_score,coverage_vs_v8,coverage_vs_v7,decision_reason
2026-05-15,SW2014,850341.SI,850341.SI,,,801030.SI,化工,0,,MANUAL_REVIEW,1,12,29,455,0.025424,0.413793,0.026374,low_overlap
2026-05-15,SW2014,850343.SI,850343.SI,,,801030.SI,化工,0,,MANUAL_REVIEW,1,6,11,455,0.013043,0.545455,0.013187,low_overlap
2026-05-15,SW2014,850344.SI,850344.SI,,,801030.SI,化工,0,,MANUAL_REVIEW,1,7,13,455,0.015184,0.538462,0.015385,low_overlap
2026-05-15,SW2014,850345.SI,850345.SI,,,801030.SI,化工,0,,ONE_TO_ONE,0,2,3,455,0.004386,0.666667,0.004396,usable_parent_match
2026-05-15,SW2014,850351.SI,850351.SI,,,801030.SI,化工,0,,ONE_TO_ONE,0,43,61,455,0.090909,0.704918,0.094505,usable_parent_match
2026-05-15,SW2014,850353.SI,850353.SI,,,801030.SI,化工,0,,ONE_TO_ONE,0,18,19,455,0.039474,0.947368,0.03956,high_v8_coverage_single_parent
2026-05-15,SW2014,850354.SI,850354.SI,,,801030.SI,化工,0,,ONE_TO_ONE,0,15,15,455,0.032967,1.0,0.032967,high_v8_coverage_single_parent
2026-05-15,SW2014,850355.SI,850355.SI,,,801030.SI,化工,0,,ONE_TO_ONE,0,21,21,455,0.046154,1.0,0.046154,high_v8_coverage_single_parent
2026-05-15,SW2014,850362.SI,850362.SI,,,801030.SI,化工,0,,ONE_TO_ONE,0,12,16,455,0.026144,0.75,0.026374,usable_parent_match
2026-05-15,SW2014,850363.SI,850363.SI,,,801030.SI,化工,0,,ONE_TO_ONE,0,6,8,455,0.013129,0.75,0.013187,usable_parent_match
2026-05-15,SW2014,850372.SI,850372.SI,,,801030.SI,化工,0,,ONE_TO_ONE,0,15,20,455,0.032609,0.75,0.032967,usable_parent_match
2026-05-15,SW2014,850381.SI,850381.SI,,,801030.SI,化工,0,,ONE_TO_ONE,0,11,11,455,0.024176,1.0,0.024176,high_v8_coverage_single_parent
2026-05-15,SW2014,850382.SI,850382.SI,,,801030.SI,化工,0,,ONE_TO_ONE,0,10,11,455,0.02193,0.909091,0.021978,high_v8_coverage_single_parent
2026-05-15,SW2014,850442.SI,850442.SI,,,801040.SI,钢铁,0,,ONE_TO_ONE,0,17,18,50,0.333333,0.944444,0.34,high_v8_coverage_single_parent
2026-05-15,SW2014,850521.SI,850521.SI,,,801050.SI,有色金属,0,,ONE_TO_ONE,0,28,45,160,0.158192,0.622222,0.175,usable_parent_match
2026-05-15,SW2014,850522.SI,850522.SI,,,801050.SI,有色金属,0,,ONE_TO_ONE,0,15,21,160,0.090361,0.714286,0.09375,usable_parent_match
2026-05-15,SW2014,850523.SI,850523.SI,,,801030.SI,化工,0,,MANUAL_REVIEW,1,10,19,455,0.021552,0.526316,0.021978,low_overlap
2026-05-15,SW2014,850531.SI,850531.SI,,,801050.SI,有色金属,0,,ONE_TO_ONE,0,15,19,160,0.091463,0.789474,0.09375,usable_parent_match
2026-05-15,SW2014,850541.SI,850541.SI,,,801050.SI,有色金属,0,,ONE_TO_ONE,0,4,5,160,0.024845,0.8,0.025,usable_parent_match
2026-05-15,SW2014,850542.SI,850542.SI,,,801050.SI,有色金属,0,,ONE_TO_ONE,0,4,4,160,0.025,1.0,0.025,high_v8_coverage_single_parent
2026-05-15,SW2014,850543.SI,850543.SI,,,801050.SI,有色金属,0,,ONE_TO_ONE,0,5,5,160,0.03125,1.0,0.03125,high_v8_coverage_single_parent
2026-05-15,SW2014,850544.SI,850544.SI,,,801050.SI,有色金属,0,,ONE_TO_ONE,0,28,31,160,0.171779,0.903226,0.175,high_v8_coverage_single_parent
2026-05-15,SW2014,850551.SI,850551.SI,,,801050.SI,有色金属,0,,ONE_TO_ONE,0,31,37,160,0.186747,0.837838,0.19375,usable_parent_match
2026-05-15,SW2014,850552.SI,850552.SI,,,801050.SI,有色金属,0,,ONE_TO_ONE,0,20,27,160,0.11976,0.740741,0.125,usable_parent_match
2026-05-15,SW2014,850553.SI,850553.SI,,,801050.SI,有色金属,0,,ONE_TO_ONE,0,16,17,160,0.099379,0.941176,0.1,high_v8_coverage_single_parent
2026-05-15,SW2014,850614.SI,850614.SI,,,801710.SI,建筑材料,0,,MANUAL_REVIEW,1,31,61,80,0.281818,0.508197,0.3875,borderline_overlap
2026-05-15,SW2014,850615.SI,850615.SI,,,801710.SI,建筑材料,0,,ONE_TO_ONE,0,6,8,80,0.073171,0.75,0.075,usable_parent_match
2026-05-15,SW2014,850616.SI,850616.SI,,,801710.SI,建筑材料,0,,ONE_TO_ONE,0,11,12,80,0.135802,0.916667,0.1375,high_v8_coverage_single_parent
2026-05-15,SW2014,850623.SI,850623.SI,,,801720.SI,建筑装饰,0,,ONE_TO_ONE,0,23,26,176,0.128492,0.884615,0.130682,high_v8_coverage_single_parent
2026-05-15,SW2014,850702.SI,850702.SI,,,801750.SI,计算机,0,,ONE_TO_ONE,0,25,25,379,0.065963,1.0,0.065963,high_v8_coverage_single_parent
2026-05-15,SW2014,850703.SI,850703.SI,,,801750.SI,计算机,0,,ONE_TO_ONE,0,63,65,379,0.165354,0.969231,0.166227,high_v8_coverage_single_parent
