trade_date,total_mainlines,tc_mainlines,dw_mainlines,lb_mainlines,none_mainlines,avg_confidence,max_confidence,avg_group_count,avg_diffusion,avg_leader_island,avg_rotation_out,avg_concentration,tc_ratio,dw_ratio,lb_ratio,danger_ratio,market_collapse_risk
2025-03-06,151,0,94,57,0,0.4468874172185431,0.76,1.695364238410596,0.12156139786092715,0.3928553457884106,0.3511745256993377,0.10165588066225166,0.0,62.25,37.75,62.25,48.54
2025-03-07,150,0,140,10,0,0.6304,0.76,2.46,0.05754568188999999,0.41803352723183335,0.5661999003153333,0.10787018346666667,0.0,93.33,6.67,93.33,71.57
2025-03-10,154,0,96,58,0,0.4592207792207792,0.76,1.7467532467532467,0.10540531990909091,0.3975674145058441,0.3616871425896103,0.10379233155844156,0.0,62.34,37.66,62.34,49.09
2025-03-11,151,0,135,16,0,0.5724503311258278,0.76,2.218543046357616,0.09869742209602649,0.4011263934021523,0.48583340494503313,0.10639093688741723,0.0,89.4,10.6,89.4,67.24
2025-03-12,144,0,106,38,0,0.5283333333333333,0.76,2.0347222222222223,0.08464905393750001,0.402783064746875,0.4654681402680556,0.09913385250000001,0.0,73.61,26.39,73.61,57.55
2025-03-13,150,0,136,14,0,0.6048,0.76,2.3533333333333335,0.05734026514,0.4129616741043333,0.5340170730031111,0.0994200746,0.0,90.67,9.33,90.67,69.2
2025-03-14,159,0,91,68,0,0.44754716981132076,0.76,1.6981132075471699,0.1227371376918239,0.3879473746128931,0.3507900197740042,0.09434708981132076,0.0,57.23,42.77,57.23,46.06
2025-03-17,154,0,128,26,0,0.5620779220779221,0.76,2.175324675324675,0.1033645810909091,0.39491248042662336,0.5362048555177489,0.09501115305194804,0.0,83.12,16.88,83.12,63.68
2025-03-18,155,0,107,48,0,0.5091612903225806,0.76,1.9548387096774194,0.09366360287419354,0.40077139147467744,0.47182853715849465,0.10122833167741936,0.0,69.03,30.97,69.03,54.47
2025-03-19,155,0,141,14,0,0.6082580645161291,0.76,2.367741935483871,0.05603079291290322,0.4143303941062903,0.5613287062260215,0.10065550683870968,0.0,90.97,9.03,90.97,69.49
2025-03-20,154,0,116,38,0,0.5153246753246753,0.76,1.9805194805194806,0.069309834,0.4074158955318182,0.4219970749445887,0.09768265461038962,0.0,75.32,24.68,75.32,57.87
2025-03-21,159,0,152,7,0,0.6332075471698113,0.76,2.4716981132075473,0.044609244578616356,0.41201296063647797,0.5656293605937107,0.08706422364779874,0.0,95.6,4.4,95.6,72.82
2025-03-24,152,0,127,25,0,0.5389473684210526,0.76,2.0789473684210527,0.04850111519736842,0.40915832109210526,0.4623092481140351,0.08153310138157895,0.0,83.55,16.45,83.55,62.95
2025-03-25,154,0,111,43,0,0.4857142857142857,0.76,1.8571428571428572,0.08171704561363637,0.4069153968988636,0.3739533365655844,0.10056652064935065,0.0,72.08,27.92,72.08,55.04
2025-03-26,149,0,99,50,0,0.48134228187919464,0.76,1.8389261744966443,0.11099013297986576,0.39395469573557046,0.3745909744465324,0.09441200744966444,0.0,66.44,33.56,66.44,52.04
2025-03-27,148,0,132,16,0,0.6043243243243243,0.76,2.3513513513513513,0.06120226191216215,0.41530397589155404,0.5199674848518019,0.10534993391891892,0.0,89.19,10.81,89.19,68.44
2025-03-28,141,0,123,18,0,0.5863829787234043,0.76,2.276595744680851,0.04063967166312056,0.4186790528363475,0.5399299513931443,0.09510030333333333,0.0,87.23,12.77,87.23,66.73
2025-03-31,143,0,121,22,0,0.5418181818181819,0.76,2.090909090909091,0.04503867086013986,0.41754643476188813,0.43903694538508165,0.09547980804195805,0.0,84.62,15.38,84.62,63.6
2025-04-01,145,0,100,45,0,0.4670344827586207,0.76,1.7793103448275862,0.11677594691379312,0.3904629462215517,0.3707270068103448,0.09403167062068965,0.0,68.97,31.03,68.97,52.72
2025-04-02,146,0,123,23,0,0.5742465753424658,0.76,2.2260273972602738,0.08944799207534246,0.40462520226678084,0.5115638777675799,0.10315208410958905,0.0,84.25,15.75,84.25,64.74
2025-04-03,144,0,127,17,0,0.555,0.76,2.1458333333333335,0.07337999811111112,0.40775974421666666,0.5057068246740741,0.09696041777777778,0.0,88.19,11.81,88.19,65.92
2025-04-07,146,0,137,9,0,0.6383561643835617,0.76,2.493150684931507,0.03350615801027397,0.42021607785736304,0.6132071764390411,0.0944050539041096,0.0,93.84,6.16,93.84,72.15
2025-04-08,144,0,85,59,0,0.4366666666666667,0.76,1.6527777777777777,0.09799993656597222,0.3969036712157986,0.3332365727423611,0.09300224472222222,0.0,59.03,40.97,59.03,46.51
2025-04-09,149,0,97,52,0,0.4716778523489933,0.76,1.7986577181208054,0.12196180051342283,0.3913427844444631,0.3674522492306488,0.09818557463087248,0.0,65.1,34.9,65.1,50.98
2025-04-10,149,0,104,45,0,0.4861744966442953,0.76,1.8590604026845639,0.1254933201409396,0.39208949866879195,0.39338272880402686,0.10383313865771812,0.0,69.8,30.2,69.8,53.92
2025-04-11,150,0,131,19,0,0.5888000000000001,0.76,2.2866666666666666,0.09327220074999999,0.3996156984275,0.5637445237122223,0.09480037486666666,0.0,87.33,12.67,87.33,66.87
2025-04-14,148,0,78,70,0,0.43243243243243246,0.76,1.635135135135135,0.12253888702364865,0.38996055748429054,0.3530840750141892,0.09765520804054054,0.0,52.7,47.3,52.7,43.17
2025-04-15,150,0,136,14,0,0.6144,0.76,2.3933333333333335,0.07602568814666667,0.40839464497199995,0.5691728634773333,0.10139000553333334,0.0,90.67,9.33,90.67,69.59
2025-04-16,156,0,144,12,0,0.5800000000000001,0.76,2.25,0.044516225006410254,0.41875890739519234,0.512292902973077,0.10055606038461538,0.0,92.31,7.69,92.31,69.0
2025-04-17,153,0,98,55,0,0.45882352941176474,0.76,1.7450980392156863,0.09902423761111111,0.3989085191269608,0.33857180854313723,0.09680975091503267,0.0,64.05,35.95,64.05,49.93
2025-04-18,155,0,133,22,0,0.5927741935483871,0.76,2.303225806451613,0.06781923286774194,0.408458629751129,0.4733857476759139,0.09450065941935484,0.0,85.81,14.19,85.81,66.28
2025-04-21,149,0,91,58,0,0.46684563758389264,0.76,1.778523489932886,0.11798029631208053,0.39434386473372485,0.3569775225362416,0.10050213718120805,0.0,61.07,38.93,61.07,48.76
2025-04-22,153,0,139,14,0,0.5937254901960785,0.76,2.30718954248366,0.08446059505882353,0.4024261221673202,0.5232325696069717,0.09412289843137256,0.0,90.85,9.15,90.85,68.84
2025-04-23,147,0,109,38,0,0.523265306122449,0.76,2.0136054421768708,0.08850471195238095,0.40386200500714287,0.44744990316054417,0.09990388761904762,0.0,74.15,25.85,74.15,57.61
2025-04-24,153,0,137,16,0,0.5890196078431373,0.76,2.287581699346405,0.058379698473856205,0.4124558232955882,0.517193701024183,0.09532859575163398,0.0,89.54,10.46,89.54,67.99
2025-04-25,159,0,115,44,0,0.5018867924528302,0.76,1.9245283018867925,0.09068950848113207,0.4067637177580189,0.39593614378385744,0.10671980811320755,0.0,72.33,27.67,72.33,55.83
2025-04-28,160,0,155,5,0,0.6445000000000001,0.76,2.51875,0.040648424856250004,0.42118619533156243,0.5636469276537499,0.101265875625,0.0,96.88,3.12,96.88,73.92
2025-04-29,156,0,108,48,0,0.47692307692307695,0.76,1.8205128205128205,0.10846850003846153,0.39237955273653846,0.3778844490777778,0.0933608308974359,0.0,69.23,30.77,69.23,53.26
2025-04-30,153,0,121,32,0,0.5341176470588235,0.76,2.0588235294117645,0.09432446085294117,0.3982895106687908,0.470788579175817,0.09304676849673203,0.0,79.08,20.92,79.08,60.52
2025-05-06,149,0,74,75,0,0.42013422818791946,0.76,1.5838926174496644,0.12548188488926174,0.38387900337600667,0.33685868431968674,0.08864834899328859,0.0,49.66,50.34,49.66,41.15
2025-05-07,148,0,123,25,0,0.5491891891891892,0.76,2.1216216216216215,0.1103951696283784,0.39392030707263515,0.5418725133220721,0.09807980831081081,0.0,83.11,16.89,83.11,63.15
2025-05-08,148,0,88,60,0,0.4794594594594595,0.76,1.8310810810810811,0.11132536614527028,0.39515027260253377,0.4271506679466216,0.10286417885135135,0.0,59.46,40.54,59.46,48.47
2025-05-09,149,0,140,9,0,0.6069798657718121,0.76,2.3624161073825505,0.05445578593624162,0.41223944136526847,0.545578569882103,0.09784080536912751,0.0,93.96,6.04,93.96,70.93
2025-05-12,151,0,88,63,0,0.44529801324503315,0.76,1.6887417218543046,0.11142519095033114,0.3936514963726821,0.3381119516377484,0.0993359425165563,0.0,58.28,41.72,58.28,46.49
2025-05-13,155,0,137,18,0,0.6067096774193549,0.76,2.361290322580645,0.07599473482580645,0.4041886722012903,0.5288686187853763,0.09382707606451612,0.0,88.39,11.61,88.39,68.14
2025-05-14,151,0,121,30,0,0.5327152317880794,0.76,2.052980132450331,0.07417919519536424,0.4087497263703642,0.43399753593664464,0.10087769165562914,0.0,80.13,19.87,80.13,60.98
2025-05-15,149,0,130,19,0,0.5957046979865772,0.76,2.315436241610738,0.05588418830201343,0.4139270979432886,0.5235359677489932,0.09943651026845637,0.0,87.25,12.75,87.25,67.12
2025-05-16,151,0,107,44,0,0.48821192052980134,0.76,1.8675496688741722,0.09254911956622516,0.4048467874961921,0.3524920182677704,0.10711737867549667,0.0,70.86,29.14,70.86,54.53
2025-05-19,157,0,113,44,0,0.4940127388535032,0.76,1.89171974522293,0.11300051334713376,0.3941544201851911,0.3903088560779194,0.09976506974522292,0.0,71.97,28.03,71.97,55.32
2025-05-20,156,0,105,51,0,0.49538461538461537,0.76,1.8974358974358974,0.11440824236858974,0.3952415446966346,0.4203017660732905,0.10469645307692307,0.0,67.31,32.69,67.31,53.05
2025-05-21,157,0,149,8,0,0.6239490445859873,0.76,2.43312101910828,0.062132657203821655,0.4161317221092356,0.5804173748140128,0.11046156949044586,0.0,94.9,5.1,94.9,72.09
2025-05-22,155,0,139,16,0,0.5881290322580645,0.76,2.2838709677419353,0.042847707803225804,0.41375285443983867,0.5478474923791399,0.09296689012903227,0.0,89.68,10.32,89.68,68.02
2025-05-23,151,0,132,19,0,0.5660927152317881,0.76,2.19205298013245,0.04341288511258278,0.41582089504834435,0.4354451010657837,0.09512238602649006,0.0,87.42,12.58,87.42,65.99
2025-05-26,161,0,105,56,0,0.47527950310559014,0.76,1.813664596273292,0.1126031090652174,0.3950556670104037,0.3671114350109731,0.10501846217391304,0.0,65.22,34.78,65.22,51.18
2025-05-27,156,0,129,27,0,0.5476923076923077,0.76,2.1153846153846154,0.08872856995192309,0.40822790165144224,0.48527837454807693,0.11453550679487179,0.0,82.69,17.31,82.69,62.88
2025-05-28,149,0,123,26,0,0.574765100671141,0.76,2.228187919463087,0.06859263452013423,0.4170162525454698,0.5393702427290827,0.11820950812080537,0.0,82.55,17.45,82.55,63.91
2025-05-29,150,0,85,65,0,0.44,0.76,1.6666666666666667,0.11940539657333332,0.39627422514599997,0.34330154169866667,0.11038810506666666,0.0,56.67,43.33,56.67,45.47
2025-05-30,147,0,140,7,0,0.6522448979591836,0.76,2.5510204081632653,0.04636351423809524,0.4209743547377551,0.5997318714653062,0.10784600081632653,0.0,95.24,4.76,95.24,73.42
2025-06-03,150,0,88,62,0,0.45439999999999997,0.76,1.7266666666666666,0.10730634621333335,0.40035440417199997,0.37887217905955556,0.10843946373333334,0.0,58.67,41.33,58.67,47.06
2025-06-04,151,0,100,51,0,0.4786754966887417,0.76,1.8278145695364238,0.11915007961589404,0.39108302556490065,0.38084954571920526,0.1002107221192053,0.0,66.23,33.77,66.23,51.83
2025-06-05,152,0,122,30,0,0.5878947368421052,0.76,2.2828947368421053,0.07680545624342106,0.4077178144990132,0.5445191078039473,0.10186810052631579,0.0,80.26,19.74,80.26,63.3
2025-06-06,146,0,116,30,0,0.5331506849315069,0.76,2.0547945205479454,0.09047063861643835,0.4029498659020548,0.4642587187150685,0.1021751910958904,0.0,79.45,20.55,79.45,60.66
2025-06-09,146,0,92,54,0,0.48383561643835615,0.76,1.8493150684931507,0.12006738381849315,0.39483977713270546,0.4001263962180365,0.10668966171232877,0.0,63.01,36.99,63.01,50.43
2025-06-10,144,0,138,6,0,0.62,0.76,2.4166666666666665,0.054406310979166664,0.4103330404489583,0.5995481078597222,0.09034129472222223,0.0,95.83,4.17,95.83,72.4
2025-06-11,140,0,80,60,0,0.45485714285714285,0.76,1.7285714285714286,0.10878482137500001,0.39585543457946426,0.34800381219642856,0.10127709664285714,0.0,57.14,42.86,57.14,46.31
2025-06-12,143,0,122,21,0,0.5854545454545454,0.76,2.272727272727273,0.0785384513916084,0.4054840891667832,0.48612061350722613,0.09782741636363636,0.0,85.31,14.69,85.31,65.73
2025-06-13,146,0,127,19,0,0.5989041095890411,0.76,2.328767123287671,0.043154112462328774,0.41460922271695205,0.5479239542609589,0.09160093856164384,0.0,86.99,13.01,86.99,67.12
2025-06-16,146,0,88,58,0,0.44767123287671234,0.76,1.6986301369863013,0.11269640961986302,0.39661522061934934,0.3683941693454338,0.10602570383561644,0.0,60.27,39.73,60.27,47.58
2025-06-17,146,0,125,21,0,0.5808219178082191,0.76,2.2534246575342465,0.07830830495205479,0.41089923874965756,0.5013710962105024,0.11019517869863013,0.0,85.62,14.38,85.62,65.69
2025-06-18,143,0,117,26,0,0.5485314685314685,0.76,2.1188811188811187,0.06290741590909092,0.415044854756993,0.48398323444522134,0.10871811027972028,0.0,81.82,18.18,81.82,62.48
2025-06-19,144,0,137,7,0,0.615,0.76,2.3958333333333335,0.03904717990277778,0.41954053336041663,0.5674213191768519,0.09970701652777778,0.0,95.14,4.86,95.14,71.85
2025-06-20,149,0,119,30,0,0.5135570469798657,0.76,1.9731543624161074,0.06104120649999999,0.41569391025855706,0.3832459169326622,0.10840613791946309,0.0,79.87,20.13,79.87,60.07
2025-06-23,150,0,96,54,0,0.47840000000000005,0.76,1.8266666666666667,0.12251828249333334,0.39227716586399997,0.3462662537546667,0.10384955126666667,0.0,64.0,36.0,64.0,50.7
2025-06-24,153,0,100,53,0,0.4807843137254902,0.76,1.8366013071895424,0.12149556732352941,0.38969167959689544,0.38575099433050114,0.09834966751633988,0.0,65.36,34.64,65.36,51.48
2025-06-25,151,0,125,26,0,0.5549668874172186,0.76,2.1456953642384105,0.11847006184437087,0.3893547023346026,0.5488015956399558,0.09581137337748345,0.0,82.78,17.22,82.78,63.22
2025-06-26,153,0,135,18,0,0.5811764705882353,0.76,2.2549019607843137,0.059156362003267966,0.41163826508970586,0.5737171306320262,0.09839560993464051,0.0,88.24,11.76,88.24,67.02
2025-06-27,148,0,84,64,0,0.4356756756756757,0.76,1.6486486486486487,0.10929814385135134,0.3933395150743243,0.36632013724324325,0.1001893706081081,0.0,56.76,43.24,56.76,45.34
2025-06-30,149,0,94,55,0,0.47489932885906044,0.76,1.8120805369127517,0.11504254482885906,0.390193298189094,0.413697248358613,0.09658807073825504,0.0,63.09,36.91,63.09,50.1
2025-07-01,149,0,127,22,0,0.5586577181208054,0.76,2.161073825503356,0.08581801212416108,0.40439563620285235,0.49436582822841163,0.10343294744966443,0.0,85.23,14.77,85.23,64.59
2025-07-02,148,0,123,25,0,0.5556756756756758,0.76,2.1486486486486487,0.07599547124662162,0.408030064658277,0.515341799084009,0.10589421891891893,0.0,83.11,16.89,83.11,63.41
2025-07-03,141,0,88,53,0,0.47744680851063837,0.76,1.822695035460993,0.10225337572340426,0.3938182462698581,0.41806582388132385,0.09290459914893616,0.0,62.41,37.59,62.41,49.87
2025-07-04,147,0,135,12,0,0.6179591836734694,0.76,2.4081632653061225,0.04818359842857143,0.41205499140374147,0.5506303774435374,0.08972834278911565,0.0,91.84,8.16,91.84,70.32
2025-07-07,148,0,95,53,0,0.4632432432432433,0.76,1.7635135135135136,0.10889050758783785,0.3944114804287162,0.3785870558292793,0.0980307416891892,0.0,64.19,35.81,64.19,50.18
2025-07-08,143,0,86,57,0,0.4763636363636364,0.76,1.8181818181818181,0.12131714314685316,0.3877636238531468,0.3915704912634033,0.09249419153846154,0.0,60.14,39.86,60.14,48.69
2025-07-09,146,0,133,13,0,0.5972602739726027,0.76,2.3219178082191783,0.0675205309760274,0.4097978020077055,0.5500041151929224,0.0990508101369863,0.0,91.1,8.9,91.1,69.1
2025-07-10,146,0,105,41,0,0.49041095890410963,0.76,1.8767123287671232,0.09610014633561643,0.40159327023116437,0.42829454434474884,0.10532686349315068,0.0,71.92,28.08,71.92,55.15
2025-07-11,146,0,107,39,0,0.5183561643835617,0.76,1.9931506849315068,0.09003395138356164,0.39975309294041095,0.44895102246301377,0.09549111849315069,0.0,73.29,26.71,73.29,56.98
2025-07-14,148,0,101,47,0,0.49567567567567566,0.76,1.8986486486486487,0.100406513625,0.39282356195422297,0.404277517320045,0.08865502364864866,0.0,68.24,31.76,68.24,53.53
2025-07-15,146,0,135,11,0,0.6416438356164385,0.76,2.506849315068493,0.041857187441780824,0.4092572400666096,0.5640513915162101,0.08072145095890411,0.0,92.47,7.53,92.47,71.6
2025-07-16,146,0,94,52,0,0.4624657534246575,0.76,1.7602739726027397,0.10556779460958905,0.3912352820476027,0.35987934970365293,0.08955929198630136,0.0,64.38,35.62,64.38,50.24
2025-07-17,146,0,111,35,0,0.5397260273972603,0.76,2.0821917808219177,0.106973493,0.39777551387808213,0.446283948336073,0.10458615705479452,0.0,76.03,23.97,76.03,59.22
2025-07-18,146,0,125,21,0,0.5545205479452056,0.76,2.143835616438356,0.08832963452739727,0.4049354747578767,0.48886040837305933,0.10494617410958904,0.0,85.62,14.38,85.62,64.62
2025-07-21,145,0,94,51,0,0.4819310344827587,0.76,1.8413793103448275,0.11871217857241378,0.3885646158341379,0.3953413263039081,0.08993030434482759,0.0,64.83,35.17,64.83,51.26
2025-07-22,146,0,134,12,0,0.6005479452054795,0.76,2.335616438356164,0.08746419095547946,0.40143215912448627,0.5855912725851598,0.09580297397260273,0.0,91.78,8.22,91.78,69.58
2025-07-23,146,0,130,16,0,0.5758904109589041,0.76,2.232876712328767,0.04543232422260273,0.41855695651866437,0.5467914648952055,0.10133314184931508,0.0,89.04,10.96,89.04,67.2
2025-07-24,149,0,83,66,0,0.4346308724832215,0.76,1.6442953020134228,0.12204547275838926,0.3919114266486577,0.34568818799865775,0.10149312416107382,0.0,55.7,44.3,55.7,44.76
2025-07-25,153,0,135,18,0,0.6141176470588235,0.76,2.392156862745098,0.07224752430718955,0.41087298836830066,0.571700639356427,0.10572348797385621,0.0,88.24,11.76,88.24,68.36
2025-07-28,155,0,107,48,0,0.49367741935483866,0.76,1.8903225806451613,0.08300835136451613,0.4046935306966129,0.41404228763247314,0.10227355296774193,0.0,69.03,30.97,69.03,53.84
2025-07-29,153,0,134,19,0,0.5874509803921568,0.76,2.281045751633987,0.06249431416993464,0.41203891401764703,0.5071522246562091,0.10327994725490196,0.0,87.58,12.42,87.58,66.94
2025-07-30,153,0,120,33,0,0.535686274509804,0.76,2.065359477124183,0.06601327014052287,0.4114502327547386,0.4696490561461874,0.10310931339869281,0.0,78.43,21.57,78.43,60.26
2025-07-31,147,0,132,15,0,0.5983673469387756,0.76,2.326530612244898,0.03876594719047619,0.41605814096292515,0.514965517151474,0.0954841225170068,0.0,89.8,10.2,89.8,68.5
2025-08-01,155,0,92,63,0,0.4487741935483871,0.76,1.7032258064516128,0.10625137535483872,0.39466323838064515,0.34391590861935484,0.09967769264516128,0.0,59.35,40.65,59.35,47.17
2025-08-04,155,0,97,58,0,0.4812903225806452,0.76,1.8387096774193548,0.11169795613225807,0.39242680463435486,0.40112134451118275,0.09883424858064517,0.0,62.58,37.42,62.58,50.11
2025-08-05,149,0,112,37,0,0.508724832214765,0.76,1.9530201342281879,0.11968057973154361,0.3895907921879194,0.44813740461744966,0.09755720013422818,0.0,75.17,24.83,75.17,57.52
2025-08-06,155,0,122,33,0,0.5308387096774193,0.76,2.0451612903225804,0.09907112037419354,0.3997993662658064,0.48018662195096773,0.10327842367741936,0.0,78.71,21.29,78.71,60.2
2025-08-07,148,0,124,24,0,0.5686486486486486,0.76,2.2027027027027026,0.06954153036486486,0.4080067498114865,0.5333080084765766,0.09758213581081081,0.0,83.78,16.22,83.78,64.28
2025-08-08,148,0,102,46,0,0.48756756756756753,0.76,1.864864864864865,0.08508363254054055,0.40133932233716213,0.4064936094423423,0.0942521302027027,0.0,68.92,31.08,68.92,53.54
