trade_date,symbol_count,avg_quality_score,avg_growth_acceleration,avg_cashflow,avg_debt_control,avg_margin_stability,avg_profitability,risk_flag_distribution,row_count
2022-05-17,4660,0.4337,0.3836,0.1079,0.8198,0.6361,0.2212,"{'CASHFLOW_WEAK': 2234, 'NEGATIVE_EARNINGS': 1434, 'NONE': 992}",4660
2022-05-18,4659,0.434,0.3841,0.108,0.82,0.6364,0.2214,"{'CASHFLOW_WEAK': 2236, 'NEGATIVE_EARNINGS': 1431, 'NONE': 992}",4659
2022-05-19,4657,0.4339,0.3838,0.108,0.82,0.6365,0.2213,"{'CASHFLOW_WEAK': 2233, 'NEGATIVE_EARNINGS': 1432, 'NONE': 992}",4657
2022-05-20,4662,0.4338,0.3837,0.1078,0.8199,0.6363,0.2213,"{'CASHFLOW_WEAK': 2238, 'NEGATIVE_EARNINGS': 1434, 'NONE': 990}",4662
2022-05-23,4661,0.4339,0.3836,0.1078,0.8201,0.6363,0.2213,"{'CASHFLOW_WEAK': 2238, 'NEGATIVE_EARNINGS': 1433, 'NONE': 990}",4661
2022-05-24,4662,0.4338,0.3835,0.1079,0.8201,0.6363,0.2213,"{'CASHFLOW_WEAK': 2237, 'NEGATIVE_EARNINGS': 1434, 'NONE': 991}",4662
2022-05-25,4666,0.4338,0.3837,0.1079,0.8203,0.6362,0.2212,"{'CASHFLOW_WEAK': 2240, 'NEGATIVE_EARNINGS': 1435, 'NONE': 991}",4666
2022-05-26,4672,0.4338,0.3839,0.1079,0.82,0.636,0.2214,"{'CASHFLOW_WEAK': 2244, 'NEGATIVE_EARNINGS': 1436, 'NONE': 992}",4672
2022-05-27,4672,0.4338,0.3838,0.1079,0.8201,0.6361,0.2213,"{'CASHFLOW_WEAK': 2244, 'NEGATIVE_EARNINGS': 1436, 'NONE': 992}",4672
2022-05-30,4676,0.4338,0.384,0.1079,0.8199,0.6361,0.2213,"{'CASHFLOW_WEAK': 2246, 'NEGATIVE_EARNINGS': 1436, 'NONE': 994}",4676
2022-05-31,4682,0.4336,0.3837,0.1079,0.8197,0.6356,0.2211,"{'CASHFLOW_WEAK': 2247, 'NEGATIVE_EARNINGS': 1441, 'NONE': 994}",4682
2022-06-01,4683,0.4335,0.3834,0.1078,0.8197,0.6356,0.2211,"{'CASHFLOW_WEAK': 2246, 'NEGATIVE_EARNINGS': 1443, 'NONE': 994}",4683
2022-06-02,4683,0.4336,0.3837,0.1078,0.8196,0.6354,0.2213,"{'CASHFLOW_WEAK': 2247, 'NEGATIVE_EARNINGS': 1442, 'NONE': 994}",4683
2022-06-06,4697,0.4336,0.3841,0.1078,0.8195,0.6351,0.2213,"{'CASHFLOW_WEAK': 2254, 'NEGATIVE_EARNINGS': 1445, 'NONE': 998}",4697
2022-06-07,4699,0.4336,0.3844,0.1078,0.8193,0.6352,0.2214,"{'CASHFLOW_WEAK': 2256, 'NEGATIVE_EARNINGS': 1445, 'NONE': 998}",4699
2022-06-08,4703,0.4337,0.3847,0.1078,0.8191,0.6353,0.2216,"{'CASHFLOW_WEAK': 2260, 'NEGATIVE_EARNINGS': 1444, 'NONE': 999}",4703
2022-06-09,4702,0.4337,0.3845,0.1078,0.819,0.6355,0.2215,"{'CASHFLOW_WEAK': 2260, 'NEGATIVE_EARNINGS': 1444, 'NONE': 998}",4702
2022-06-10,4707,0.4337,0.3848,0.1077,0.819,0.6356,0.2214,"{'CASHFLOW_WEAK': 2263, 'NEGATIVE_EARNINGS': 1445, 'NONE': 999}",4707
2022-06-13,4711,0.4336,0.3847,0.1076,0.8188,0.6355,0.2215,"{'CASHFLOW_WEAK': 2266, 'NEGATIVE_EARNINGS': 1446, 'NONE': 999}",4711
2022-06-14,4709,0.4337,0.3848,0.1076,0.8189,0.6356,0.2215,"{'CASHFLOW_WEAK': 2264, 'NEGATIVE_EARNINGS': 1446, 'NONE': 999}",4709
2022-06-15,4711,0.4337,0.3848,0.1076,0.8188,0.6357,0.2215,"{'CASHFLOW_WEAK': 2266, 'NEGATIVE_EARNINGS': 1446, 'NONE': 999}",4711
2022-06-16,4707,0.4338,0.385,0.1077,0.8188,0.636,0.2217,"{'CASHFLOW_WEAK': 2265, 'NEGATIVE_EARNINGS': 1443, 'NONE': 999}",4707
2022-06-17,4704,0.4339,0.3849,0.1077,0.8189,0.6361,0.2218,"{'CASHFLOW_WEAK': 2263, 'NEGATIVE_EARNINGS': 1442, 'NONE': 999}",4704
2022-06-20,4706,0.4339,0.3848,0.1076,0.8189,0.6361,0.2218,"{'CASHFLOW_WEAK': 2264, 'NEGATIVE_EARNINGS': 1443, 'NONE': 999}",4706
2022-06-21,4708,0.4338,0.3848,0.1077,0.8189,0.6361,0.2218,"{'CASHFLOW_WEAK': 2263, 'NEGATIVE_EARNINGS': 1444, 'NONE': 1001}",4708
2022-06-22,4704,0.4339,0.3845,0.1078,0.8192,0.6363,0.2218,"{'CASHFLOW_WEAK': 2259, 'NEGATIVE_EARNINGS': 1444, 'NONE': 1001}",4704
2022-06-23,4707,0.4341,0.3848,0.1079,0.8192,0.6366,0.2219,"{'CASHFLOW_WEAK': 2262, 'NEGATIVE_EARNINGS': 1443, 'NONE': 1002}",4707
2022-06-24,4705,0.4341,0.3844,0.1079,0.8194,0.637,0.2218,"{'CASHFLOW_WEAK': 2259, 'NEGATIVE_EARNINGS': 1444, 'NONE': 1002}",4705
2022-06-27,4704,0.4341,0.3841,0.1079,0.8195,0.6372,0.2218,"{'CASHFLOW_WEAK': 2258, 'NEGATIVE_EARNINGS': 1445, 'NONE': 1001}",4704
2022-06-28,4702,0.4341,0.3839,0.1079,0.8197,0.6372,0.2217,"{'CASHFLOW_WEAK': 2256, 'NEGATIVE_EARNINGS': 1445, 'NONE': 1001}",4702
2022-06-29,4701,0.4341,0.384,0.1079,0.8196,0.6371,0.2218,"{'CASHFLOW_WEAK': 2257, 'NEGATIVE_EARNINGS': 1443, 'NONE': 1001}",4701
2022-06-30,4702,0.4341,0.3839,0.108,0.8197,0.6373,0.2219,"{'CASHFLOW_WEAK': 2253, 'NEGATIVE_EARNINGS': 1446, 'NONE': 1003}",4702
2022-07-01,4707,0.4341,0.3841,0.1079,0.8197,0.6371,0.2218,"{'CASHFLOW_WEAK': 2256, 'NEGATIVE_EARNINGS': 1447, 'NONE': 1004}",4707
2022-07-04,4702,0.4341,0.3843,0.108,0.8195,0.637,0.2219,"{'CASHFLOW_WEAK': 2256, 'NEGATIVE_EARNINGS': 1443, 'NONE': 1003}",4702
2022-07-05,4706,0.4342,0.3843,0.1081,0.8195,0.637,0.222,"{'CASHFLOW_WEAK': 2257, 'NEGATIVE_EARNINGS': 1444, 'NONE': 1005}",4706
2022-07-06,4710,0.4341,0.3842,0.1081,0.8195,0.637,0.2219,"{'CASHFLOW_WEAK': 2259, 'NEGATIVE_EARNINGS': 1446, 'NONE': 1005}",4710
2022-07-07,4711,0.4342,0.3841,0.1081,0.8196,0.6371,0.2219,"{'CASHFLOW_WEAK': 2260, 'NEGATIVE_EARNINGS': 1446, 'NONE': 1005}",4711
2022-07-08,4714,0.4342,0.3842,0.108,0.8196,0.6371,0.222,"{'CASHFLOW_WEAK': 2262, 'NEGATIVE_EARNINGS': 1447, 'NONE': 1005}",4714
2022-07-11,4714,0.4343,0.3844,0.1082,0.8197,0.6372,0.2221,"{'CASHFLOW_WEAK': 2262, 'NEGATIVE_EARNINGS': 1445, 'NONE': 1007}",4714
2022-07-12,4713,0.4343,0.3842,0.1082,0.8197,0.6373,0.2221,"{'CASHFLOW_WEAK': 2259, 'NEGATIVE_EARNINGS': 1446, 'NONE': 1008}",4713
2022-07-13,4713,0.4344,0.3843,0.1084,0.8197,0.6374,0.2222,"{'CASHFLOW_WEAK': 2259, 'NEGATIVE_EARNINGS': 1445, 'NONE': 1009}",4713
2022-07-14,4717,0.4343,0.3843,0.1083,0.8196,0.6373,0.2221,"{'CASHFLOW_WEAK': 2261, 'NEGATIVE_EARNINGS': 1447, 'NONE': 1009}",4717
2022-07-15,4721,0.4343,0.3842,0.1084,0.8197,0.6372,0.2222,"{'CASHFLOW_WEAK': 2264, 'NEGATIVE_EARNINGS': 1448, 'NONE': 1009}",4721
2022-07-18,4723,0.4343,0.384,0.1085,0.8197,0.6372,0.2222,"{'CASHFLOW_WEAK': 2263, 'NEGATIVE_EARNINGS': 1448, 'NONE': 1012}",4723
2022-07-19,4722,0.4343,0.3841,0.1085,0.8197,0.6373,0.2222,"{'CASHFLOW_WEAK': 2262, 'NEGATIVE_EARNINGS': 1447, 'NONE': 1013}",4722
2022-07-20,4722,0.4344,0.384,0.1086,0.8197,0.6372,0.2223,"{'CASHFLOW_WEAK': 2262, 'NEGATIVE_EARNINGS': 1447, 'NONE': 1013}",4722
2022-07-21,4722,0.4344,0.384,0.1085,0.8197,0.6372,0.2224,"{'CASHFLOW_WEAK': 2263, 'NEGATIVE_EARNINGS': 1447, 'NONE': 1012}",4722
2022-07-22,4724,0.4344,0.3842,0.1085,0.8197,0.6372,0.2225,"{'CASHFLOW_WEAK': 2265, 'NEGATIVE_EARNINGS': 1447, 'NONE': 1012}",4724
2022-07-25,4722,0.4344,0.3842,0.1086,0.8198,0.637,0.2225,"{'CASHFLOW_WEAK': 2261, 'NEGATIVE_EARNINGS': 1447, 'NONE': 1014}",4722
2022-07-26,4726,0.4345,0.3844,0.1086,0.8197,0.6371,0.2227,"{'CASHFLOW_WEAK': 2264, 'NEGATIVE_EARNINGS': 1447, 'NONE': 1015}",4726
2022-07-27,4727,0.4347,0.3847,0.1088,0.8196,0.6372,0.2229,"{'CASHFLOW_WEAK': 2265, 'NEGATIVE_EARNINGS': 1445, 'NONE': 1017}",4727
2022-07-28,4728,0.4349,0.3849,0.1092,0.8195,0.6372,0.2235,"{'CASHFLOW_WEAK': 2263, 'NEGATIVE_EARNINGS': 1444, 'NONE': 1021}",4728
2022-07-29,4730,0.4351,0.3847,0.11,0.8194,0.6371,0.224,"{'CASHFLOW_WEAK': 2255, 'NEGATIVE_EARNINGS': 1445, 'NONE': 1030}",4730
2022-08-01,4732,0.4354,0.385,0.1106,0.8194,0.6372,0.2247,"{'CASHFLOW_WEAK': 2250, 'NEGATIVE_EARNINGS': 1444, 'NONE': 1038}",4732
2022-08-02,4736,0.4356,0.3853,0.111,0.8195,0.6375,0.2249,"{'CASHFLOW_WEAK': 2247, 'NEGATIVE_EARNINGS': 1447, 'NONE': 1042}",4736
2022-08-03,4737,0.4357,0.3851,0.111,0.8195,0.6378,0.2251,"{'CASHFLOW_WEAK': 2247, 'NEGATIVE_EARNINGS': 1448, 'NONE': 1042}",4737
2022-08-04,4738,0.4357,0.3851,0.1111,0.8195,0.6376,0.2252,"{'CASHFLOW_WEAK': 2248, 'NEGATIVE_EARNINGS': 1448, 'NONE': 1042}",4738
2022-08-05,4742,0.4358,0.385,0.1118,0.8195,0.6375,0.2252,"{'CASHFLOW_WEAK': 2243, 'NEGATIVE_EARNINGS': 1448, 'NONE': 1051}",4742
2022-08-08,4746,0.4358,0.3848,0.1124,0.8194,0.6372,0.2251,"{'CASHFLOW_WEAK': 2238, 'NEGATIVE_EARNINGS': 1452, 'NONE': 1056}",4746
2022-08-09,4747,0.4361,0.385,0.1133,0.8194,0.6372,0.2257,"{'CASHFLOW_WEAK': 2226, 'NEGATIVE_EARNINGS': 1452, 'NONE': 1069}",4747
2022-08-10,4747,0.4367,0.3855,0.1147,0.8194,0.6371,0.2272,"{'CASHFLOW_WEAK': 2212, 'NEGATIVE_EARNINGS': 1449, 'NONE': 1086}",4747
2022-08-11,4747,0.437,0.3851,0.1152,0.8193,0.6378,0.2278,"{'CASHFLOW_WEAK': 2207, 'NEGATIVE_EARNINGS': 1450, 'NONE': 1090}",4747
