trade_date,symbol_count,avg_quality_score,avg_growth_acceleration,avg_cashflow,avg_debt_control,avg_margin_stability,avg_profitability,risk_flag_distribution,row_count
2018-01-23,3210,0.5059,0.5131,0.1805,0.8235,0.6578,0.3547,"{'NONE': 1422, 'CASHFLOW_WEAK': 1414, 'NEGATIVE_EARNINGS': 374}",3210
2018-01-24,3217,0.5058,0.5128,0.1804,0.8236,0.6576,0.3545,"{'NONE': 1425, 'CASHFLOW_WEAK': 1415, 'NEGATIVE_EARNINGS': 377}",3217
2018-01-25,3213,0.5059,0.5127,0.1806,0.8237,0.6576,0.3548,"{'NONE': 1424, 'CASHFLOW_WEAK': 1412, 'NEGATIVE_EARNINGS': 377}",3213
2018-01-26,3210,0.5059,0.5128,0.1806,0.8237,0.6577,0.3549,"{'NONE': 1424, 'CASHFLOW_WEAK': 1410, 'NEGATIVE_EARNINGS': 376}",3210
2018-01-29,3207,0.506,0.513,0.1808,0.8239,0.6574,0.3548,"{'NONE': 1425, 'CASHFLOW_WEAK': 1407, 'NEGATIVE_EARNINGS': 375}",3207
2018-01-30,3207,0.506,0.5129,0.1812,0.8236,0.6573,0.3549,"{'NONE': 1427, 'CASHFLOW_WEAK': 1405, 'NEGATIVE_EARNINGS': 375}",3207
2018-01-31,3204,0.506,0.5131,0.1815,0.8236,0.6569,0.3551,"{'NONE': 1428, 'CASHFLOW_WEAK': 1402, 'NEGATIVE_EARNINGS': 374}",3204
2018-02-01,3200,0.5064,0.5144,0.1824,0.8233,0.6561,0.3557,"{'NONE': 1432, 'CASHFLOW_WEAK': 1396, 'NEGATIVE_EARNINGS': 372}",3200
2018-02-02,3158,0.5064,0.5135,0.1834,0.8233,0.6562,0.3559,"{'NONE': 1419, 'CASHFLOW_WEAK': 1371, 'NEGATIVE_EARNINGS': 368}",3158
2018-02-05,3113,0.507,0.5132,0.1854,0.8233,0.656,0.357,"{'NONE': 1412, 'CASHFLOW_WEAK': 1341, 'NEGATIVE_EARNINGS': 360}",3113
2018-02-06,3107,0.5073,0.5135,0.186,0.8233,0.656,0.3576,"{'NONE': 1412, 'CASHFLOW_WEAK': 1337, 'NEGATIVE_EARNINGS': 358}",3107
2018-02-07,3097,0.5074,0.5134,0.1864,0.8231,0.6563,0.358,"{'NONE': 1411, 'CASHFLOW_WEAK': 1330, 'NEGATIVE_EARNINGS': 356}",3097
2018-02-08,3094,0.5079,0.5141,0.1866,0.8234,0.6564,0.3587,"{'NONE': 1410, 'CASHFLOW_WEAK': 1330, 'NEGATIVE_EARNINGS': 354}",3094
2018-02-09,3100,0.5078,0.5143,0.1865,0.8234,0.6562,0.3587,"{'NONE': 1412, 'CASHFLOW_WEAK': 1334, 'NEGATIVE_EARNINGS': 354}",3100
2018-02-12,3116,0.5078,0.5142,0.1862,0.8232,0.6565,0.3589,"{'NONE': 1417, 'CASHFLOW_WEAK': 1343, 'NEGATIVE_EARNINGS': 356}",3116
2018-02-13,3123,0.5081,0.5147,0.1863,0.8238,0.6566,0.3591,"{'NONE': 1421, 'CASHFLOW_WEAK': 1347, 'NEGATIVE_EARNINGS': 355}",3123
2018-02-14,3137,0.508,0.5143,0.1861,0.8238,0.6568,0.3588,"{'NONE': 1425, 'CASHFLOW_WEAK': 1354, 'NEGATIVE_EARNINGS': 358}",3137
2018-02-22,3148,0.5079,0.5142,0.1858,0.8239,0.6571,0.3586,"{'NONE': 1428, 'CASHFLOW_WEAK': 1359, 'NEGATIVE_EARNINGS': 361}",3148
2018-02-23,3157,0.5078,0.5141,0.1854,0.824,0.6569,0.3584,"{'NONE': 1430, 'CASHFLOW_WEAK': 1363, 'NEGATIVE_EARNINGS': 364}",3157
2018-02-26,3173,0.5075,0.514,0.1853,0.8234,0.6569,0.3582,"{'NONE': 1436, 'CASHFLOW_WEAK': 1370, 'NEGATIVE_EARNINGS': 367}",3173
2018-02-27,3182,0.5073,0.5131,0.1851,0.8232,0.6569,0.358,"{'NONE': 1437, 'CASHFLOW_WEAK': 1376, 'NEGATIVE_EARNINGS': 369}",3182
2018-02-28,3178,0.5077,0.5136,0.1856,0.8235,0.6568,0.359,"{'NONE': 1439, 'CASHFLOW_WEAK': 1372, 'NEGATIVE_EARNINGS': 367}",3178
2018-03-01,3175,0.5078,0.5133,0.1861,0.8231,0.6569,0.3598,"{'NONE': 1442, 'CASHFLOW_WEAK': 1370, 'NEGATIVE_EARNINGS': 363}",3175
2018-03-02,3187,0.508,0.5135,0.1863,0.8232,0.657,0.3602,"{'NONE': 1449, 'CASHFLOW_WEAK': 1374, 'NEGATIVE_EARNINGS': 364}",3187
2018-03-05,3181,0.5081,0.5138,0.1864,0.8231,0.6572,0.3601,"{'NONE': 1445, 'CASHFLOW_WEAK': 1373, 'NEGATIVE_EARNINGS': 363}",3181
2018-03-06,3182,0.5082,0.514,0.1867,0.823,0.6566,0.3606,"{'NONE': 1447, 'CASHFLOW_WEAK': 1372, 'NEGATIVE_EARNINGS': 363}",3182
2018-03-07,3186,0.5083,0.514,0.187,0.823,0.6568,0.3607,"{'NONE': 1450, 'CASHFLOW_WEAK': 1373, 'NEGATIVE_EARNINGS': 363}",3186
2018-03-08,3183,0.5087,0.5144,0.1874,0.8231,0.6572,0.3612,"{'NONE': 1451, 'CASHFLOW_WEAK': 1370, 'NEGATIVE_EARNINGS': 362}",3183
2018-03-09,3185,0.5089,0.5152,0.1876,0.8229,0.6569,0.3618,"{'NONE': 1452, 'CASHFLOW_WEAK': 1371, 'NEGATIVE_EARNINGS': 362}",3185
2018-03-12,3188,0.5091,0.515,0.1883,0.823,0.6571,0.362,"{'NONE': 1456, 'CASHFLOW_WEAK': 1370, 'NEGATIVE_EARNINGS': 362}",3188
2018-03-13,3184,0.5094,0.515,0.1889,0.823,0.6574,0.3627,"{'NONE': 1459, 'CASHFLOW_WEAK': 1367, 'NEGATIVE_EARNINGS': 358}",3184
2018-03-14,3184,0.5092,0.5141,0.189,0.8231,0.6575,0.3626,"{'NONE': 1460, 'CASHFLOW_WEAK': 1366, 'NEGATIVE_EARNINGS': 358}",3184
2018-03-15,3191,0.5095,0.5143,0.1897,0.8233,0.6569,0.3633,"{'NONE': 1468, 'CASHFLOW_WEAK': 1365, 'NEGATIVE_EARNINGS': 358}",3191
2018-03-16,3194,0.5102,0.5152,0.191,0.8233,0.6566,0.3649,"{'NONE': 1476, 'CASHFLOW_WEAK': 1363, 'NEGATIVE_EARNINGS': 355}",3194
2018-03-19,3197,0.5104,0.5145,0.1919,0.8235,0.6567,0.3652,"{'NONE': 1484, 'CASHFLOW_WEAK': 1358, 'NEGATIVE_EARNINGS': 355}",3197
2018-03-20,3193,0.5106,0.514,0.1928,0.8239,0.6564,0.3662,"{'NONE': 1483, 'CASHFLOW_WEAK': 1357, 'NEGATIVE_EARNINGS': 353}",3193
2018-03-21,3197,0.5108,0.5136,0.1934,0.8235,0.6565,0.3668,"{'NONE': 1487, 'CASHFLOW_WEAK': 1356, 'NEGATIVE_EARNINGS': 354}",3197
2018-03-22,3199,0.511,0.5138,0.1936,0.8237,0.6565,0.3672,"{'NONE': 1490, 'CASHFLOW_WEAK': 1358, 'NEGATIVE_EARNINGS': 351}",3199
2018-03-23,3204,0.5112,0.5137,0.1938,0.824,0.6564,0.368,"{'NONE': 1495, 'CASHFLOW_WEAK': 1360, 'NEGATIVE_EARNINGS': 349}",3204
2018-03-26,3205,0.512,0.5135,0.1958,0.824,0.6565,0.3701,"{'NONE': 1505, 'CASHFLOW_WEAK': 1353, 'NEGATIVE_EARNINGS': 347}",3205
2018-03-27,3200,0.5127,0.5128,0.1974,0.8244,0.6566,0.3722,"{'NONE': 1509, 'CASHFLOW_WEAK': 1343, 'NEGATIVE_EARNINGS': 348}",3200
2018-03-28,3197,0.514,0.5138,0.2006,0.8244,0.6562,0.375,"{'NONE': 1529, 'CASHFLOW_WEAK': 1325, 'NEGATIVE_EARNINGS': 343}",3197
2018-03-29,3197,0.5148,0.5138,0.2031,0.8241,0.6559,0.377,"{'NONE': 1547, 'CASHFLOW_WEAK': 1312, 'NEGATIVE_EARNINGS': 338}",3197
2018-03-30,3203,0.5162,0.5136,0.2077,0.824,0.6537,0.3818,"{'NONE': 1582, 'CASHFLOW_WEAK': 1289, 'NEGATIVE_EARNINGS': 332}",3203
2018-04-02,3207,0.5182,0.5145,0.2119,0.824,0.6542,0.3864,"{'NONE': 1610, 'CASHFLOW_WEAK': 1270, 'NEGATIVE_EARNINGS': 327}",3207
2018-04-03,3210,0.5189,0.5127,0.213,0.8243,0.6562,0.3885,"{'NONE': 1615, 'CASHFLOW_WEAK': 1268, 'NEGATIVE_EARNINGS': 327}",3210
2018-04-04,3214,0.5193,0.5125,0.2138,0.8243,0.6565,0.3894,"{'NONE': 1623, 'CASHFLOW_WEAK': 1265, 'NEGATIVE_EARNINGS': 326}",3214
2018-04-09,3212,0.5196,0.5119,0.2141,0.8243,0.6576,0.39,"{'NONE': 1623, 'CASHFLOW_WEAK': 1265, 'NEGATIVE_EARNINGS': 324}",3212
2018-04-10,3217,0.5205,0.514,0.2162,0.8241,0.6563,0.392,"{'NONE': 1642, 'CASHFLOW_WEAK': 1254, 'NEGATIVE_EARNINGS': 321}",3217
2018-04-11,3217,0.5203,0.5121,0.2164,0.8246,0.6569,0.3917,"{'NONE': 1643, 'CASHFLOW_WEAK': 1250, 'NEGATIVE_EARNINGS': 324}",3217
2018-04-12,3226,0.5208,0.5127,0.2171,0.8242,0.6568,0.393,"{'NONE': 1648, 'CASHFLOW_WEAK': 1255, 'NEGATIVE_EARNINGS': 323}",3226
2018-04-13,3228,0.521,0.5127,0.218,0.8239,0.6574,0.3931,"{'NONE': 1652, 'CASHFLOW_WEAK': 1254, 'NEGATIVE_EARNINGS': 322}",3228
2018-04-16,3226,0.5213,0.5139,0.2189,0.8242,0.6557,0.3938,"{'NONE': 1659, 'CASHFLOW_WEAK': 1243, 'NEGATIVE_EARNINGS': 324}",3226
2018-04-17,3225,0.5212,0.5154,0.2184,0.8243,0.654,0.394,"{'NONE': 1650, 'CASHFLOW_WEAK': 1252, 'NEGATIVE_EARNINGS': 323}",3225
2018-04-18,3221,0.5211,0.5135,0.2188,0.8248,0.6545,0.3937,"{'NONE': 1648, 'CASHFLOW_WEAK': 1249, 'NEGATIVE_EARNINGS': 324}",3221
2018-04-19,3222,0.5208,0.5115,0.2185,0.8247,0.6558,0.3935,"{'NONE': 1648, 'CASHFLOW_WEAK': 1249, 'NEGATIVE_EARNINGS': 325}",3222
2018-04-20,3220,0.5188,0.5139,0.2157,0.825,0.6494,0.39,"{'NONE': 1624, 'CASHFLOW_WEAK': 1265, 'NEGATIVE_EARNINGS': 331}",3220
2018-04-23,3225,0.5149,0.5111,0.2089,0.825,0.646,0.3837,"{'NONE': 1576, 'CASHFLOW_WEAK': 1295, 'NEGATIVE_EARNINGS': 354}",3225
2018-04-24,3226,0.5102,0.5081,0.2008,0.8254,0.6429,0.3738,"{'NONE': 1499, 'CASHFLOW_WEAK': 1335, 'NEGATIVE_EARNINGS': 392}",3226
2018-04-25,3231,0.5038,0.5053,0.1895,0.8257,0.64,0.3584,"{'NONE': 1413, 'CASHFLOW_WEAK': 1388, 'NEGATIVE_EARNINGS': 430}",3231
2018-04-26,3230,0.4904,0.5032,0.1655,0.8256,0.6296,0.3279,"{'CASHFLOW_WEAK': 1516, 'NONE': 1215, 'NEGATIVE_EARNINGS': 499}",3230
2018-04-27,3236,0.4718,0.4943,0.132,0.8266,0.6224,0.2839,"{'CASHFLOW_WEAK': 1671, 'NONE': 966, 'NEGATIVE_EARNINGS': 599}",3236
2018-05-02,3231,0.4528,0.4863,0.0918,0.8277,0.6202,0.2382,"{'CASHFLOW_WEAK': 1885, 'NEGATIVE_EARNINGS': 694, 'NONE': 652}",3231
2018-05-03,3242,0.4555,0.4703,0.0916,0.8275,0.6501,0.2379,"{'CASHFLOW_WEAK': 1879, 'NEGATIVE_EARNINGS': 713, 'NONE': 650}",3242
2018-05-04,3241,0.4556,0.47,0.0916,0.8278,0.6507,0.238,"{'CASHFLOW_WEAK': 1878, 'NEGATIVE_EARNINGS': 713, 'NONE': 650}",3241
2018-05-07,3246,0.4557,0.4696,0.0916,0.8281,0.6512,0.238,"{'CASHFLOW_WEAK': 1880, 'NEGATIVE_EARNINGS': 715, 'NONE': 651}",3246
2018-05-08,3244,0.4556,0.4695,0.0915,0.8279,0.6511,0.2381,"{'CASHFLOW_WEAK': 1879, 'NEGATIVE_EARNINGS': 714, 'NONE': 651}",3244
2018-05-09,3244,0.4557,0.4695,0.0916,0.828,0.6513,0.2381,"{'CASHFLOW_WEAK': 1876, 'NEGATIVE_EARNINGS': 717, 'NONE': 651}",3244
2018-05-10,3249,0.4557,0.4699,0.0914,0.8279,0.6511,0.2383,"{'CASHFLOW_WEAK': 1883, 'NEGATIVE_EARNINGS': 715, 'NONE': 651}",3249
2018-05-11,3254,0.4555,0.4693,0.0914,0.8277,0.6511,0.238,"{'CASHFLOW_WEAK': 1884, 'NEGATIVE_EARNINGS': 718, 'NONE': 652}",3254
2018-05-14,3260,0.4554,0.4694,0.0917,0.8275,0.6506,0.2378,"{'CASHFLOW_WEAK': 1884, 'NEGATIVE_EARNINGS': 721, 'NONE': 655}",3260
2018-05-15,3260,0.4553,0.4691,0.0917,0.8277,0.6505,0.2377,"{'CASHFLOW_WEAK': 1885, 'NEGATIVE_EARNINGS': 721, 'NONE': 654}",3260
2018-05-16,3269,0.4553,0.4691,0.0919,0.8276,0.6504,0.2377,"{'CASHFLOW_WEAK': 1888, 'NEGATIVE_EARNINGS': 722, 'NONE': 659}",3269
2018-05-17,3272,0.4554,0.4693,0.092,0.8277,0.6506,0.2376,"{'CASHFLOW_WEAK': 1890, 'NEGATIVE_EARNINGS': 723, 'NONE': 659}",3272
2018-05-18,3272,0.4552,0.4685,0.0919,0.8276,0.6506,0.2374,"{'CASHFLOW_WEAK': 1887, 'NEGATIVE_EARNINGS': 726, 'NONE': 659}",3272
2018-05-21,3268,0.4552,0.4685,0.092,0.8275,0.6507,0.2374,"{'CASHFLOW_WEAK': 1885, 'NEGATIVE_EARNINGS': 724, 'NONE': 659}",3268
2018-05-22,3269,0.4552,0.4687,0.092,0.8273,0.6506,0.2375,"{'CASHFLOW_WEAK': 1886, 'NEGATIVE_EARNINGS': 724, 'NONE': 659}",3269
2018-05-23,3272,0.4552,0.4685,0.092,0.8271,0.6508,0.2376,"{'CASHFLOW_WEAK': 1887, 'NEGATIVE_EARNINGS': 725, 'NONE': 660}",3272
2018-05-24,3268,0.4553,0.4688,0.0918,0.8271,0.6509,0.2377,"{'CASHFLOW_WEAK': 1884, 'NEGATIVE_EARNINGS': 725, 'NONE': 659}",3268
2018-05-25,3271,0.4553,0.4689,0.0916,0.8275,0.6508,0.2376,"{'CASHFLOW_WEAK': 1888, 'NEGATIVE_EARNINGS': 725, 'NONE': 658}",3271
2018-05-28,3278,0.4555,0.4695,0.0916,0.8275,0.6508,0.2381,"{'CASHFLOW_WEAK': 1896, 'NEGATIVE_EARNINGS': 725, 'NONE': 657}",3278
2018-05-29,3274,0.4557,0.4696,0.0917,0.8277,0.6513,0.2383,"{'CASHFLOW_WEAK': 1893, 'NEGATIVE_EARNINGS': 723, 'NONE': 658}",3274
2018-05-30,3270,0.4557,0.4693,0.0919,0.8275,0.6513,0.2383,"{'CASHFLOW_WEAK': 1890, 'NEGATIVE_EARNINGS': 722, 'NONE': 658}",3270
2018-05-31,3267,0.4556,0.4693,0.0919,0.8274,0.6513,0.2382,"{'CASHFLOW_WEAK': 1890, 'NEGATIVE_EARNINGS': 720, 'NONE': 657}",3267
2018-06-01,3268,0.4556,0.4694,0.0918,0.8274,0.6512,0.2382,"{'CASHFLOW_WEAK': 1892, 'NEGATIVE_EARNINGS': 720, 'NONE': 656}",3268
2018-06-04,3274,0.4556,0.4694,0.0918,0.8275,0.6511,0.2383,"{'CASHFLOW_WEAK': 1896, 'NEGATIVE_EARNINGS': 720, 'NONE': 658}",3274
2018-06-05,3277,0.4555,0.4692,0.0921,0.8272,0.6508,0.2381,"{'CASHFLOW_WEAK': 1893, 'NEGATIVE_EARNINGS': 723, 'NONE': 661}",3277
2018-06-06,3275,0.4555,0.4689,0.0922,0.8272,0.651,0.2381,"{'CASHFLOW_WEAK': 1890, 'NEGATIVE_EARNINGS': 724, 'NONE': 661}",3275
2018-06-07,3269,0.4555,0.4686,0.0922,0.8271,0.6514,0.2381,"{'CASHFLOW_WEAK': 1883, 'NEGATIVE_EARNINGS': 725, 'NONE': 661}",3269
2018-06-08,3267,0.4557,0.4689,0.0925,0.827,0.6517,0.2383,"{'CASHFLOW_WEAK': 1880, 'NEGATIVE_EARNINGS': 724, 'NONE': 663}",3267
2018-06-11,3273,0.4555,0.4689,0.0925,0.827,0.6508,0.2382,"{'CASHFLOW_WEAK': 1882, 'NEGATIVE_EARNINGS': 727, 'NONE': 664}",3273
2018-06-12,3273,0.4555,0.4689,0.0926,0.8268,0.651,0.2382,"{'CASHFLOW_WEAK': 1881, 'NEGATIVE_EARNINGS': 728, 'NONE': 664}",3273
2018-06-13,3275,0.4552,0.4685,0.0924,0.8266,0.6507,0.238,"{'CASHFLOW_WEAK': 1881, 'NEGATIVE_EARNINGS': 730, 'NONE': 664}",3275
2018-06-14,3272,0.4556,0.4694,0.0925,0.8267,0.651,0.2384,"{'CASHFLOW_WEAK': 1883, 'NEGATIVE_EARNINGS': 725, 'NONE': 664}",3272
2018-06-15,3267,0.4556,0.4692,0.0925,0.827,0.6509,0.2383,"{'CASHFLOW_WEAK': 1878, 'NEGATIVE_EARNINGS': 726, 'NONE': 663}",3267
2018-06-19,3252,0.4554,0.4686,0.0923,0.8269,0.651,0.2383,"{'CASHFLOW_WEAK': 1869, 'NEGATIVE_EARNINGS': 725, 'NONE': 658}",3252
2018-06-20,3256,0.4555,0.4687,0.0926,0.8268,0.6509,0.2383,"{'CASHFLOW_WEAK': 1870, 'NEGATIVE_EARNINGS': 726, 'NONE': 660}",3256
2018-06-21,3255,0.4554,0.4684,0.0926,0.8267,0.6509,0.2382,"{'CASHFLOW_WEAK': 1870, 'NEGATIVE_EARNINGS': 726, 'NONE': 659}",3255
2018-06-22,3259,0.4554,0.4683,0.0926,0.8268,0.6509,0.2384,"{'CASHFLOW_WEAK': 1873, 'NEGATIVE_EARNINGS': 726, 'NONE': 660}",3259
2018-06-25,3266,0.4554,0.4687,0.0926,0.8267,0.6508,0.2385,"{'CASHFLOW_WEAK': 1878, 'NEGATIVE_EARNINGS': 727, 'NONE': 661}",3266
2018-06-26,3270,0.4554,0.4683,0.0926,0.8266,0.6512,0.2384,"{'CASHFLOW_WEAK': 1880, 'NEGATIVE_EARNINGS': 729, 'NONE': 661}",3270
2018-06-27,3280,0.4554,0.4683,0.0925,0.8267,0.6509,0.2384,"{'CASHFLOW_WEAK': 1887, 'NEGATIVE_EARNINGS': 730, 'NONE': 663}",3280
2018-06-28,3285,0.4555,0.4689,0.0925,0.8268,0.6509,0.2385,"{'CASHFLOW_WEAK': 1893, 'NEGATIVE_EARNINGS': 729, 'NONE': 663}",3285
2018-06-29,3292,0.4554,0.4687,0.0924,0.8266,0.651,0.2383,"{'CASHFLOW_WEAK': 1897, 'NEGATIVE_EARNINGS': 731, 'NONE': 664}",3292
2018-07-02,3303,0.4553,0.4692,0.0921,0.8264,0.6506,0.2382,"{'CASHFLOW_WEAK': 1907, 'NEGATIVE_EARNINGS': 732, 'NONE': 664}",3303
2018-07-03,3312,0.4553,0.4691,0.0921,0.8264,0.6508,0.2382,"{'CASHFLOW_WEAK': 1911, 'NEGATIVE_EARNINGS': 735, 'NONE': 666}",3312
2018-07-04,3312,0.4554,0.4693,0.0921,0.8265,0.6509,0.2383,"{'CASHFLOW_WEAK': 1911, 'NEGATIVE_EARNINGS': 734, 'NONE': 667}",3312
2018-07-05,3316,0.4553,0.469,0.0921,0.8265,0.6508,0.2382,"{'CASHFLOW_WEAK': 1912, 'NEGATIVE_EARNINGS': 736, 'NONE': 668}",3316
2018-07-06,3316,0.4553,0.469,0.0922,0.8264,0.6509,0.2382,"{'CASHFLOW_WEAK': 1913, 'NEGATIVE_EARNINGS': 736, 'NONE': 667}",3316
2018-07-09,3325,0.4553,0.4691,0.0924,0.8262,0.6505,0.2384,"{'CASHFLOW_WEAK': 1919, 'NEGATIVE_EARNINGS': 736, 'NONE': 670}",3325
2018-07-10,3328,0.4554,0.4688,0.0924,0.8262,0.651,0.2384,"{'CASHFLOW_WEAK': 1921, 'NEGATIVE_EARNINGS': 736, 'NONE': 671}",3328
2018-07-11,3326,0.4554,0.4689,0.0924,0.8261,0.651,0.2385,"{'CASHFLOW_WEAK': 1920, 'NEGATIVE_EARNINGS': 736, 'NONE': 670}",3326
2018-07-12,3324,0.4554,0.4687,0.0923,0.8262,0.6511,0.2385,"{'CASHFLOW_WEAK': 1918, 'NEGATIVE_EARNINGS': 737, 'NONE': 669}",3324
2018-07-13,3331,0.4553,0.4686,0.0922,0.8262,0.6509,0.2384,"{'CASHFLOW_WEAK': 1922, 'NEGATIVE_EARNINGS': 740, 'NONE': 669}",3331
2018-07-16,3340,0.4553,0.4693,0.0922,0.8262,0.6506,0.2385,"{'CASHFLOW_WEAK': 1928, 'NEGATIVE_EARNINGS': 741, 'NONE': 671}",3340
2018-07-17,3342,0.4553,0.469,0.0922,0.8261,0.6509,0.2383,"{'CASHFLOW_WEAK': 1929, 'NEGATIVE_EARNINGS': 742, 'NONE': 671}",3342
2018-07-18,3345,0.4554,0.4688,0.0923,0.8263,0.6512,0.2383,"{'CASHFLOW_WEAK': 1929, 'NEGATIVE_EARNINGS': 743, 'NONE': 673}",3345
2018-07-19,3347,0.4553,0.4687,0.0922,0.8263,0.6513,0.2382,"{'CASHFLOW_WEAK': 1931, 'NEGATIVE_EARNINGS': 743, 'NONE': 673}",3347
2018-07-20,3351,0.4552,0.4685,0.0921,0.8264,0.6507,0.2383,"{'CASHFLOW_WEAK': 1934, 'NEGATIVE_EARNINGS': 745, 'NONE': 672}",3351
2018-07-23,3352,0.4553,0.4684,0.0923,0.8263,0.651,0.2385,"{'CASHFLOW_WEAK': 1932, 'NEGATIVE_EARNINGS': 745, 'NONE': 675}",3352
2018-07-24,3351,0.4554,0.4685,0.0924,0.8262,0.6511,0.2386,"{'CASHFLOW_WEAK': 1930, 'NEGATIVE_EARNINGS': 745, 'NONE': 676}",3351
2018-07-25,3354,0.4554,0.469,0.0926,0.8262,0.6506,0.2388,"{'CASHFLOW_WEAK': 1930, 'NEGATIVE_EARNINGS': 745, 'NONE': 679}",3354
2018-07-26,3355,0.4557,0.4696,0.093,0.8262,0.6506,0.2392,"{'CASHFLOW_WEAK': 1930, 'NEGATIVE_EARNINGS': 742, 'NONE': 683}",3355
2018-07-27,3355,0.4559,0.4696,0.0933,0.8262,0.6507,0.2395,"{'CASHFLOW_WEAK': 1925, 'NEGATIVE_EARNINGS': 743, 'NONE': 687}",3355
2018-07-30,3357,0.4559,0.4692,0.0937,0.8263,0.6506,0.2398,"{'CASHFLOW_WEAK': 1924, 'NEGATIVE_EARNINGS': 742, 'NONE': 691}",3357
2018-07-31,3361,0.4565,0.4709,0.095,0.8261,0.6498,0.2409,"{'CASHFLOW_WEAK': 1918, 'NEGATIVE_EARNINGS': 736, 'NONE': 707}",3361
2018-08-01,3365,0.4567,0.4703,0.0951,0.8259,0.651,0.2411,"{'CASHFLOW_WEAK': 1921, 'NEGATIVE_EARNINGS': 736, 'NONE': 708}",3365
2018-08-02,3367,0.4569,0.4706,0.0953,0.8259,0.6512,0.2415,"{'CASHFLOW_WEAK': 1921, 'NEGATIVE_EARNINGS': 735, 'NONE': 711}",3367
2018-08-03,3371,0.4572,0.4715,0.0957,0.8258,0.6506,0.2422,"{'CASHFLOW_WEAK': 1926, 'NEGATIVE_EARNINGS': 734, 'NONE': 711}",3371
2018-08-06,3374,0.4573,0.4715,0.0961,0.8257,0.6507,0.2426,"{'CASHFLOW_WEAK': 1924, 'NEGATIVE_EARNINGS': 734, 'NONE': 716}",3374
2018-08-07,3378,0.4576,0.4721,0.0964,0.8255,0.6506,0.2433,"{'CASHFLOW_WEAK': 1923, 'NEGATIVE_EARNINGS': 733, 'NONE': 722}",3378
2018-08-08,3376,0.458,0.4722,0.0973,0.8254,0.6508,0.2442,"{'CASHFLOW_WEAK': 1913, 'NEGATIVE_EARNINGS': 733, 'NONE': 730}",3376
2018-08-09,3378,0.4582,0.4719,0.0979,0.8254,0.6511,0.2447,"{'CASHFLOW_WEAK': 1910, 'NONE': 739, 'NEGATIVE_EARNINGS': 729}",3378
2018-08-10,3378,0.4588,0.473,0.0998,0.8251,0.6499,0.2461,"{'CASHFLOW_WEAK': 1898, 'NONE': 752, 'NEGATIVE_EARNINGS': 728}",3378
