trade_date,symbol_count,avg_quality_score,avg_growth_acceleration,avg_cashflow,avg_debt_control,avg_margin_stability,avg_profitability,risk_flag_distribution,row_count
2021-01-04,4098,0.4645,0.3269,0.2261,0.8158,0.6516,0.3019,"{'NONE': 1776, 'NEGATIVE_EARNINGS': 1238, 'CASHFLOW_WEAK': 1084}",4098
2021-01-05,4099,0.4645,0.327,0.2261,0.8158,0.6516,0.3019,"{'NONE': 1776, 'NEGATIVE_EARNINGS': 1238, 'CASHFLOW_WEAK': 1085}",4099
2021-01-06,4102,0.4645,0.3272,0.2261,0.8158,0.6513,0.302,"{'NONE': 1778, 'NEGATIVE_EARNINGS': 1238, 'CASHFLOW_WEAK': 1086}",4102
2021-01-07,4107,0.4645,0.3272,0.2262,0.8157,0.6514,0.3021,"{'NONE': 1781, 'NEGATIVE_EARNINGS': 1240, 'CASHFLOW_WEAK': 1086}",4107
2021-01-08,4108,0.4646,0.3271,0.2262,0.8158,0.6517,0.3021,"{'NONE': 1782, 'NEGATIVE_EARNINGS': 1240, 'CASHFLOW_WEAK': 1086}",4108
2021-01-11,4104,0.4648,0.3276,0.2263,0.816,0.6516,0.3025,"{'NONE': 1782, 'NEGATIVE_EARNINGS': 1236, 'CASHFLOW_WEAK': 1086}",4104
2021-01-12,4105,0.4648,0.3275,0.2263,0.8159,0.6516,0.3024,"{'NONE': 1782, 'NEGATIVE_EARNINGS': 1237, 'CASHFLOW_WEAK': 1086}",4105
2021-01-13,4107,0.4648,0.3276,0.2265,0.8159,0.6516,0.3025,"{'NONE': 1784, 'NEGATIVE_EARNINGS': 1237, 'CASHFLOW_WEAK': 1086}",4107
2021-01-14,4104,0.4649,0.3276,0.2266,0.8161,0.6517,0.3026,"{'NONE': 1783, 'NEGATIVE_EARNINGS': 1236, 'CASHFLOW_WEAK': 1085}",4104
2021-01-15,4101,0.4649,0.3275,0.2266,0.8161,0.6517,0.3025,"{'NONE': 1781, 'NEGATIVE_EARNINGS': 1236, 'CASHFLOW_WEAK': 1084}",4101
2021-01-18,4104,0.4649,0.3275,0.2267,0.8162,0.6516,0.3026,"{'NONE': 1782, 'NEGATIVE_EARNINGS': 1237, 'CASHFLOW_WEAK': 1085}",4104
2021-01-19,4108,0.4649,0.3276,0.2267,0.8162,0.6517,0.3026,"{'NONE': 1785, 'NEGATIVE_EARNINGS': 1238, 'CASHFLOW_WEAK': 1085}",4108
2021-01-20,4109,0.4649,0.3275,0.2266,0.8161,0.6518,0.3026,"{'NONE': 1785, 'NEGATIVE_EARNINGS': 1238, 'CASHFLOW_WEAK': 1086}",4109
2021-01-21,4112,0.4649,0.3274,0.2264,0.8161,0.6517,0.3027,"{'NONE': 1785, 'NEGATIVE_EARNINGS': 1239, 'CASHFLOW_WEAK': 1088}",4112
2021-01-22,4117,0.4649,0.3276,0.2263,0.8161,0.6516,0.3028,"{'NONE': 1787, 'NEGATIVE_EARNINGS': 1240, 'CASHFLOW_WEAK': 1090}",4117
2021-01-25,4116,0.4649,0.3275,0.2265,0.816,0.6517,0.3028,"{'NONE': 1787, 'NEGATIVE_EARNINGS': 1240, 'CASHFLOW_WEAK': 1089}",4116
2021-01-26,4118,0.4649,0.3276,0.2264,0.8161,0.6517,0.3028,"{'NONE': 1787, 'NEGATIVE_EARNINGS': 1240, 'CASHFLOW_WEAK': 1091}",4118
2021-01-27,4122,0.465,0.3278,0.2265,0.8162,0.6516,0.3031,"{'NONE': 1791, 'NEGATIVE_EARNINGS': 1240, 'CASHFLOW_WEAK': 1091}",4122
2021-01-28,4128,0.4651,0.3279,0.2265,0.8163,0.6516,0.3033,"{'NONE': 1795, 'NEGATIVE_EARNINGS': 1241, 'CASHFLOW_WEAK': 1092}",4128
2021-01-29,4129,0.4652,0.328,0.2266,0.8163,0.6517,0.3033,"{'NONE': 1797, 'NEGATIVE_EARNINGS': 1240, 'CASHFLOW_WEAK': 1092}",4129
2021-02-01,4132,0.4654,0.3283,0.2269,0.8165,0.6516,0.3035,"{'NONE': 1801, 'NEGATIVE_EARNINGS': 1241, 'CASHFLOW_WEAK': 1090}",4132
2021-02-02,4133,0.4653,0.3282,0.2267,0.8163,0.6517,0.3035,"{'NONE': 1799, 'NEGATIVE_EARNINGS': 1242, 'CASHFLOW_WEAK': 1092}",4133
2021-02-03,4134,0.4653,0.3283,0.2267,0.8163,0.6516,0.3037,"{'NONE': 1801, 'NEGATIVE_EARNINGS': 1240, 'CASHFLOW_WEAK': 1093}",4134
2021-02-04,4135,0.4654,0.3285,0.227,0.8163,0.6516,0.3039,"{'NONE': 1804, 'NEGATIVE_EARNINGS': 1240, 'CASHFLOW_WEAK': 1091}",4135
2021-02-05,4135,0.4653,0.3283,0.227,0.8162,0.6514,0.3038,"{'NONE': 1804, 'NEGATIVE_EARNINGS': 1240, 'CASHFLOW_WEAK': 1091}",4135
2021-02-08,4137,0.4656,0.3284,0.2273,0.8165,0.6515,0.3042,"{'NONE': 1807, 'NEGATIVE_EARNINGS': 1240, 'CASHFLOW_WEAK': 1090}",4137
2021-02-09,4144,0.4659,0.3291,0.2275,0.8165,0.6514,0.305,"{'NONE': 1811, 'NEGATIVE_EARNINGS': 1241, 'CASHFLOW_WEAK': 1092}",4144
2021-02-10,4152,0.466,0.3289,0.2277,0.8166,0.6515,0.3052,"{'NONE': 1816, 'NEGATIVE_EARNINGS': 1243, 'CASHFLOW_WEAK': 1093}",4152
2021-02-18,4147,0.4662,0.3293,0.2278,0.8167,0.6519,0.3055,"{'NONE': 1815, 'NEGATIVE_EARNINGS': 1240, 'CASHFLOW_WEAK': 1092}",4147
2021-02-19,4151,0.4661,0.329,0.2276,0.8165,0.6518,0.3053,"{'NONE': 1815, 'NEGATIVE_EARNINGS': 1242, 'CASHFLOW_WEAK': 1094}",4151
2021-02-22,4151,0.4661,0.3291,0.2276,0.8165,0.6517,0.3054,"{'NONE': 1815, 'NEGATIVE_EARNINGS': 1242, 'CASHFLOW_WEAK': 1094}",4151
2021-02-23,4151,0.4661,0.3291,0.2278,0.8166,0.6517,0.3054,"{'NONE': 1815, 'NEGATIVE_EARNINGS': 1242, 'CASHFLOW_WEAK': 1094}",4151
2021-02-24,4154,0.4662,0.3291,0.2279,0.8165,0.6517,0.3056,"{'NONE': 1817, 'NEGATIVE_EARNINGS': 1242, 'CASHFLOW_WEAK': 1095}",4154
2021-02-25,4155,0.4664,0.3296,0.2282,0.8166,0.6517,0.306,"{'NONE': 1820, 'NEGATIVE_EARNINGS': 1239, 'CASHFLOW_WEAK': 1096}",4155
2021-02-26,4156,0.4665,0.3294,0.2284,0.8166,0.6517,0.3062,"{'NONE': 1822, 'NEGATIVE_EARNINGS': 1240, 'CASHFLOW_WEAK': 1094}",4156
2021-03-01,4158,0.4667,0.3297,0.2286,0.8166,0.6517,0.3068,"{'NONE': 1826, 'NEGATIVE_EARNINGS': 1236, 'CASHFLOW_WEAK': 1096}",4158
2021-03-02,4159,0.4668,0.3297,0.2287,0.8166,0.6519,0.307,"{'NONE': 1828, 'NEGATIVE_EARNINGS': 1235, 'CASHFLOW_WEAK': 1096}",4159
2021-03-03,4160,0.4668,0.3294,0.2289,0.8165,0.6519,0.3072,"{'NONE': 1829, 'NEGATIVE_EARNINGS': 1235, 'CASHFLOW_WEAK': 1096}",4160
2021-03-04,4160,0.4668,0.3292,0.229,0.8165,0.6522,0.307,"{'NONE': 1830, 'NEGATIVE_EARNINGS': 1235, 'CASHFLOW_WEAK': 1095}",4160
2021-03-05,4161,0.4669,0.3292,0.2293,0.8167,0.6521,0.3072,"{'NONE': 1832, 'NEGATIVE_EARNINGS': 1236, 'CASHFLOW_WEAK': 1093}",4161
2021-03-08,4163,0.4669,0.3294,0.2295,0.8166,0.6518,0.3074,"{'NONE': 1832, 'NEGATIVE_EARNINGS': 1236, 'CASHFLOW_WEAK': 1095}",4163
2021-03-09,4164,0.4671,0.3298,0.2298,0.8166,0.6518,0.3078,"{'NONE': 1833, 'NEGATIVE_EARNINGS': 1235, 'CASHFLOW_WEAK': 1096}",4164
2021-03-10,4165,0.4674,0.3302,0.2302,0.8165,0.6519,0.3082,"{'NONE': 1838, 'NEGATIVE_EARNINGS': 1233, 'CASHFLOW_WEAK': 1094}",4165
2021-03-11,4165,0.4677,0.3303,0.2304,0.8167,0.6522,0.3086,"{'NONE': 1839, 'NEGATIVE_EARNINGS': 1231, 'CASHFLOW_WEAK': 1095}",4165
2021-03-12,4166,0.4679,0.3307,0.2308,0.8167,0.6522,0.309,"{'NONE': 1842, 'NEGATIVE_EARNINGS': 1230, 'CASHFLOW_WEAK': 1094}",4166
2021-03-15,4167,0.4681,0.3307,0.2314,0.8169,0.6524,0.3092,"{'NONE': 1847, 'NEGATIVE_EARNINGS': 1230, 'CASHFLOW_WEAK': 1090}",4167
2021-03-16,4169,0.4686,0.3315,0.2322,0.8169,0.6517,0.3106,"{'NONE': 1854, 'NEGATIVE_EARNINGS': 1228, 'CASHFLOW_WEAK': 1087}",4169
2021-03-17,4170,0.4687,0.331,0.2325,0.8171,0.6522,0.3109,"{'NONE': 1858, 'NEGATIVE_EARNINGS': 1225, 'CASHFLOW_WEAK': 1087}",4170
2021-03-18,4172,0.4689,0.3316,0.2327,0.817,0.6514,0.3118,"{'NONE': 1863, 'NEGATIVE_EARNINGS': 1225, 'CASHFLOW_WEAK': 1084}",4172
2021-03-19,4171,0.4691,0.3315,0.2333,0.8169,0.6516,0.3124,"{'NONE': 1866, 'NEGATIVE_EARNINGS': 1226, 'CASHFLOW_WEAK': 1079}",4171
2021-03-22,4180,0.4695,0.3324,0.2339,0.8169,0.6509,0.3132,"{'NONE': 1876, 'NEGATIVE_EARNINGS': 1224, 'CASHFLOW_WEAK': 1080}",4180
2021-03-23,4182,0.4701,0.3328,0.2354,0.8167,0.6511,0.3144,"{'NONE': 1890, 'NEGATIVE_EARNINGS': 1225, 'CASHFLOW_WEAK': 1067}",4182
2021-03-24,4183,0.4705,0.3328,0.2359,0.8168,0.6517,0.3152,"{'NONE': 1896, 'NEGATIVE_EARNINGS': 1222, 'CASHFLOW_WEAK': 1065}",4183
2021-03-25,4186,0.4713,0.3342,0.2373,0.8169,0.6514,0.3168,"{'NONE': 1913, 'NEGATIVE_EARNINGS': 1216, 'CASHFLOW_WEAK': 1057}",4186
2021-03-26,4189,0.4723,0.3357,0.2396,0.8169,0.6504,0.319,"{'NONE': 1934, 'NEGATIVE_EARNINGS': 1206, 'CASHFLOW_WEAK': 1049}",4189
2021-03-29,4193,0.4736,0.3367,0.2418,0.8172,0.6503,0.3218,"{'NONE': 1959, 'NEGATIVE_EARNINGS': 1192, 'CASHFLOW_WEAK': 1042}",4193
2021-03-30,4196,0.4758,0.3396,0.246,0.8174,0.6504,0.3256,"{'NONE': 1995, 'NEGATIVE_EARNINGS': 1177, 'CASHFLOW_WEAK': 1024}",4196
2021-03-31,4194,0.4791,0.3442,0.2534,0.8172,0.6472,0.3336,"{'NONE': 2059, 'NEGATIVE_EARNINGS': 1133, 'CASHFLOW_WEAK': 1002}",4194
2021-04-01,4199,0.4795,0.3407,0.2541,0.8171,0.6517,0.334,"{'NONE': 2066, 'NEGATIVE_EARNINGS': 1136, 'CASHFLOW_WEAK': 997}",4199
2021-04-02,4199,0.48,0.341,0.2551,0.8171,0.6517,0.3351,"{'NONE': 2070, 'NEGATIVE_EARNINGS': 1133, 'CASHFLOW_WEAK': 996}",4199
2021-04-06,4206,0.4801,0.3407,0.2554,0.817,0.6518,0.3356,"{'NONE': 2075, 'NEGATIVE_EARNINGS': 1134, 'CASHFLOW_WEAK': 997}",4206
2021-04-07,4204,0.4802,0.3407,0.2559,0.817,0.6519,0.3358,"{'NONE': 2077, 'NEGATIVE_EARNINGS': 1134, 'CASHFLOW_WEAK': 993}",4204
2021-04-08,4207,0.4805,0.341,0.2566,0.8172,0.6515,0.3364,"{'NONE': 2082, 'NEGATIVE_EARNINGS': 1135, 'CASHFLOW_WEAK': 990}",4207
2021-04-09,4211,0.4813,0.3422,0.2581,0.8175,0.6505,0.3381,"{'NONE': 2109, 'NEGATIVE_EARNINGS': 1129, 'CASHFLOW_WEAK': 973}",4211
2021-04-12,4215,0.4824,0.3437,0.2604,0.8178,0.6505,0.3396,"{'NONE': 2132, 'NEGATIVE_EARNINGS': 1120, 'CASHFLOW_WEAK': 963}",4215
2021-04-13,4218,0.4834,0.3461,0.2612,0.8181,0.6507,0.3408,"{'NONE': 2149, 'NEGATIVE_EARNINGS': 1111, 'CASHFLOW_WEAK': 958}",4218
2021-04-14,4220,0.4836,0.3451,0.2616,0.8178,0.6519,0.3413,"{'NONE': 2154, 'NEGATIVE_EARNINGS': 1110, 'CASHFLOW_WEAK': 956}",4220
2021-04-15,4219,0.485,0.3509,0.2632,0.818,0.6496,0.3432,"{'NONE': 2172, 'NEGATIVE_EARNINGS': 1085, 'CASHFLOW_WEAK': 962}",4219
2021-04-16,4223,0.4866,0.3575,0.264,0.8183,0.6488,0.3447,"{'NONE': 2186, 'NEGATIVE_EARNINGS': 1067, 'CASHFLOW_WEAK': 970}",4223
2021-04-19,4227,0.4874,0.3594,0.2645,0.8183,0.6496,0.3454,"{'NONE': 2195, 'NEGATIVE_EARNINGS': 1055, 'CASHFLOW_WEAK': 977}",4227
2021-04-20,4230,0.4881,0.3718,0.2607,0.8186,0.6454,0.3441,"{'NONE': 2171, 'NEGATIVE_EARNINGS': 1039, 'CASHFLOW_WEAK': 1020}",4230
2021-04-21,4238,0.4887,0.3746,0.2583,0.8188,0.6487,0.3432,"{'NONE': 2158, 'CASHFLOW_WEAK': 1051, 'NEGATIVE_EARNINGS': 1029}",4238
2021-04-22,4238,0.4892,0.3826,0.2542,0.819,0.6486,0.3414,"{'NONE': 2133, 'CASHFLOW_WEAK': 1091, 'NEGATIVE_EARNINGS': 1014}",4238
2021-04-23,4230,0.4902,0.4033,0.2489,0.8189,0.6423,0.3375,"{'NONE': 2090, 'CASHFLOW_WEAK': 1171, 'NEGATIVE_EARNINGS': 969}",4230
2021-04-26,4236,0.4931,0.4331,0.2394,0.8186,0.6383,0.336,"{'NONE': 2034, 'CASHFLOW_WEAK': 1315, 'NEGATIVE_EARNINGS': 887}",4236
2021-04-27,4225,0.4949,0.4849,0.2152,0.8191,0.6303,0.3251,"{'NONE': 1837, 'CASHFLOW_WEAK': 1594, 'NEGATIVE_EARNINGS': 794}",4225
2021-04-28,4238,0.4953,0.5469,0.1818,0.8195,0.6208,0.3073,"{'CASHFLOW_WEAK': 1981, 'NONE': 1589, 'NEGATIVE_EARNINGS': 668}",4238
2021-04-29,4223,0.4972,0.6105,0.1457,0.8197,0.6195,0.2907,"{'CASHFLOW_WEAK': 2356, 'NONE': 1338, 'NEGATIVE_EARNINGS': 529}",4223
