trade_date,industry_count,avg_mainline_strength,active_mainline_count,avg_leader_density,avg_breakout_ratio,row_count
2020-04-01,264,0.298,1,0.5371,0.0,264
2020-04-02,264,0.3903,4,0.5374,0.0,264
2020-04-03,264,0.2998,1,0.5298,0.0,264
2020-04-07,264,0.4155,6,0.5248,0.0,264
2020-04-08,264,0.3359,2,0.5248,0.0,264
2020-04-09,264,0.347,5,0.5242,0.0,264
2020-04-10,264,0.2638,2,0.5169,0.0,264
2020-04-13,264,0.2944,4,0.5133,0.0,264
2020-04-14,264,0.3896,4,0.5129,0.0,264
2020-04-15,264,0.2821,3,0.4983,0.0,264
2020-04-16,264,0.3206,1,0.4981,0.0,264
2020-04-17,264,0.3093,2,0.4935,0.0,264
2020-04-20,264,0.3512,6,0.4868,0.0,264
2020-04-21,264,0.2878,2,0.4858,0.0,264
2020-04-22,264,0.3542,5,0.4922,0.0,264
2020-04-23,264,0.301,2,0.4919,0.0,264
2020-04-24,264,0.2651,2,0.4864,0.0,264
2020-04-27,264,0.2973,3,0.488,0.0,264
2020-04-28,264,0.2735,4,0.4878,0.0,264
2020-04-29,264,0.3126,3,0.4873,0.0,264
2020-04-30,264,0.3797,4,0.4917,0.0,264
2020-05-06,264,0.3711,4,0.4816,0.0,264
2020-05-07,264,0.2968,5,0.4778,0.0,264
2020-05-08,264,0.36,3,0.4734,0.0,264
2020-05-11,264,0.2986,2,0.4699,0.0,264
2020-05-12,264,0.2967,3,0.4632,0.0,264
2020-05-13,264,0.3232,4,0.4683,0.0,264
2020-05-14,264,0.2771,3,0.4744,0.0,264
2020-05-15,264,0.3142,4,0.4835,0.0,264
2020-05-18,264,0.3129,4,0.4848,0.0,264
2020-05-19,264,0.3549,4,0.4937,0.0,264
2020-05-20,264,0.2821,3,0.4878,0.0,264
2020-05-21,264,0.2873,4,0.4921,0.0,264
2020-05-22,264,0.2682,2,0.497,0.0,264
2020-05-25,264,0.3143,3,0.4943,0.0,264
2020-05-26,264,0.3889,4,0.4911,0.0,264
2020-05-27,264,0.3097,2,0.5049,0.0,264
2020-05-28,264,0.3066,5,0.5148,0.0,264
2020-05-29,264,0.3407,2,0.5131,0.0,264
2020-06-01,264,0.4039,5,0.5092,0.0,264
2020-06-02,264,0.3418,1,0.5129,0.0,264
2020-06-03,264,0.3099,3,0.5151,0.0,264
2020-06-04,264,0.3322,4,0.5165,0.0,264
2020-06-05,264,0.3176,3,0.5173,0.0,264
2020-06-08,264,0.311,0,0.5239,0.0,264
2020-06-09,264,0.3383,4,0.5147,0.0,264
2020-06-10,264,0.3034,2,0.511,0.0,264
2020-06-11,264,0.2904,1,0.5103,0.0,264
2020-06-12,264,0.3112,4,0.5085,0.0,264
2020-06-15,264,0.3012,2,0.5079,0.0,264
2020-06-16,264,0.3866,6,0.5105,0.0,264
2020-06-17,264,0.3215,2,0.5077,0.0,264
2020-06-18,264,0.3138,5,0.4978,0.0,264
2020-06-19,264,0.3337,4,0.4929,0.0,264
2020-06-22,264,0.3116,3,0.4988,0.0,264
2020-06-23,264,0.2965,2,0.5046,0.0,264
2020-06-24,264,0.302,3,0.4996,0.0,264
2020-06-29,264,0.2974,2,0.502,0.0,264
2020-06-30,264,0.3783,5,0.5066,0.0,264
2020-07-01,264,0.3356,4,0.4957,0.0,264
2020-07-02,264,0.3722,4,0.494,0.0,264
2020-07-03,264,0.3615,4,0.4807,0.0,264
2020-07-06,264,0.405,5,0.4804,0.0,264
2020-07-07,264,0.3312,5,0.484,0.0,264
2020-07-08,264,0.3775,3,0.473,0.0,264
2020-07-09,264,0.3869,3,0.4705,0.0,264
2020-07-10,264,0.289,4,0.4757,0.0,264
2020-07-13,264,0.3983,5,0.4705,0.0,264
2020-07-14,264,0.2963,3,0.479,0.0,264
2020-07-15,264,0.2666,2,0.4828,0.0,264
2020-07-16,264,0.2321,0,0.4854,0.0,264
2020-07-17,264,0.3228,2,0.4834,0.0,264
2020-07-20,264,0.402,4,0.4884,0.0,264
2020-07-21,264,0.3179,4,0.487,0.0,264
2020-07-22,264,0.3165,3,0.4798,0.0,264
2020-07-23,264,0.2907,0,0.4843,0.0,264
2020-07-24,264,0.2379,0,0.4859,0.0,264
2020-07-27,264,0.3146,1,0.4796,0.0,264
2020-07-28,264,0.3602,4,0.4852,0.0,264
2020-07-29,264,0.3905,4,0.4801,0.0,264
2020-07-30,264,0.3011,0,0.4889,0.0,264
2020-07-31,264,0.35,4,0.4888,0.0,264
2020-08-03,264,0.3966,4,0.4932,0.0,264
2020-08-04,264,0.2982,2,0.4838,0.0,264
2020-08-05,264,0.3444,3,0.4876,0.0,264
2020-08-06,264,0.2977,0,0.4895,0.0,264
2020-08-07,264,0.2792,2,0.4938,0.0,264
2020-08-10,264,0.349,3,0.4943,0.0,264
2020-08-11,264,0.2657,0,0.4929,0.0,264
2020-08-12,264,0.2969,0,0.4877,0.0,264
2020-08-13,264,0.3399,2,0.4938,0.0,264
2020-08-14,264,0.3455,4,0.494,0.0,264
2020-08-17,264,0.387,5,0.4958,0.0,264
2020-08-18,264,0.3374,2,0.5025,0.0,264
2020-08-19,264,0.2784,0,0.498,0.0,264
2020-08-20,264,0.2776,1,0.4936,0.0,264
2020-08-21,264,0.3443,5,0.4991,0.0,264
2020-08-24,263,0.3328,3,0.4884,0.0,263
2020-08-25,264,0.3018,0,0.5038,0.0,264
2020-08-26,264,0.2642,0,0.509,0.0,264
2020-08-27,264,0.3599,3,0.5097,0.0,264
2020-08-28,264,0.3597,3,0.5041,0.0,264
2020-08-31,264,0.3126,3,0.5041,0.0,264
2020-09-01,264,0.3295,3,0.5092,0.0,264
2020-09-02,264,0.3215,2,0.5059,0.0,264
2020-09-03,264,0.283,1,0.5084,0.0,264
2020-09-04,264,0.3195,3,0.5115,0.0,264
2020-09-07,264,0.2842,2,0.5191,0.0,264
2020-09-08,264,0.3552,3,0.5135,0.0,264
2020-09-09,264,0.2616,0,0.5134,0.0,264
2020-09-10,264,0.2541,2,0.4986,0.0,264
2020-09-11,264,0.364,3,0.5086,0.0,264
2020-09-14,264,0.3524,2,0.5068,0.0,264
2020-09-15,264,0.3214,3,0.5035,0.0,264
2020-09-16,264,0.2881,2,0.4998,0.0,264
2020-09-17,264,0.3211,4,0.5059,0.0,264
2020-09-18,264,0.3743,3,0.5019,0.0,264
2020-09-21,264,0.3022,1,0.5013,0.0,264
2020-09-22,264,0.2612,2,0.502,0.0,264
2020-09-23,264,0.3351,2,0.5031,0.0,264
2020-09-24,264,0.2481,0,0.5096,0.0,264
2020-09-25,264,0.2979,2,0.5053,0.0,264
2020-09-28,264,0.2739,2,0.4997,0.0,264
2020-09-29,264,0.3457,2,0.4938,0.0,264
2020-09-30,264,0.2969,2,0.4904,0.0,264
2020-10-09,264,0.4006,4,0.494,0.0,264
2020-10-12,264,0.4008,3,0.4863,0.0,264
2020-10-13,264,0.3079,2,0.4772,0.0,264
2020-10-14,264,0.2828,1,0.4806,0.0,264
2020-10-15,264,0.2862,0,0.4826,0.0,264
2020-10-16,264,0.3115,1,0.4823,0.0,264
2020-10-19,264,0.2895,2,0.482,0.0,264
2020-10-20,264,0.3518,2,0.4928,0.0,264
2020-10-21,264,0.2748,1,0.4893,0.0,264
2020-10-22,264,0.2914,1,0.4933,0.0,264
2020-10-23,264,0.2706,1,0.4989,0.0,264
2020-10-26,264,0.3079,1,0.4924,0.0,264
2020-10-27,264,0.3097,1,0.4851,0.0,264
2020-10-28,264,0.3134,1,0.4874,0.0,264
2020-10-29,264,0.2962,0,0.4863,0.0,264
2020-10-30,264,0.2516,0,0.4889,0.0,264
2020-11-02,264,0.3158,1,0.4886,0.0,264
2020-11-03,264,0.3763,2,0.4857,0.0,264
2020-11-04,264,0.296,0,0.4843,0.0,264
2020-11-05,264,0.378,2,0.4838,0.0,264
2020-11-06,264,0.286,2,0.4902,0.0,264
2020-11-09,264,0.3846,3,0.4883,0.0,264
2020-11-10,264,0.2864,1,0.4949,0.0,264
2020-11-11,264,0.2898,1,0.491,0.0,264
2020-11-12,264,0.3183,2,0.4877,0.0,264
2020-11-13,264,0.308,1,0.485,0.0,264
2020-11-16,264,0.357,2,0.4879,0.0,264
2020-11-17,264,0.2923,1,0.4896,0.0,264
2020-11-18,264,0.3314,1,0.487,0.0,264
2020-11-19,264,0.3179,2,0.4835,0.0,264
2020-11-20,264,0.327,2,0.4839,0.0,264
2020-11-23,264,0.3243,2,0.4763,0.0,264
2020-11-24,264,0.3036,2,0.4877,0.0,264
2020-11-25,263,0.2646,0,0.4884,0.0,263
2020-11-26,264,0.2997,0,0.4962,0.0,264
2020-11-27,264,0.3155,2,0.4977,0.0,264
2020-11-30,264,0.2982,1,0.498,0.0,264
2020-12-01,264,0.369,2,0.5014,0.0,264
2020-12-02,264,0.3189,2,0.4931,0.0,264
2020-12-03,264,0.3052,1,0.4907,0.0,264
2020-12-04,264,0.3203,1,0.5015,0.0,264
2020-12-07,264,0.2951,0,0.4995,0.0,264
2020-12-08,264,0.2979,3,0.4939,0.0,264
2020-12-09,264,0.2571,0,0.494,0.0,264
2020-12-10,264,0.3118,1,0.4911,0.0,264
2020-12-11,264,0.2683,2,0.4924,0.0,264
2020-12-14,264,0.3388,2,0.4874,0.0,264
2020-12-15,264,0.3016,1,0.4891,0.0,264
2020-12-16,264,0.284,2,0.4886,0.0,264
2020-12-17,264,0.3487,1,0.4861,0.0,264
2020-12-18,264,0.2963,1,0.4864,0.0,264
2020-12-21,264,0.3422,0,0.4795,0.0,264
2020-12-22,263,0.2529,0,0.4746,0.0,263
2020-12-23,264,0.3243,2,0.4734,0.0,264
2020-12-24,264,0.2654,1,0.4724,0.0,264
2020-12-25,264,0.3393,0,0.4672,0.0,264
2020-12-28,264,0.2797,1,0.4705,0.0,264
2020-12-29,264,0.3063,1,0.4708,0.0,264
2020-12-30,264,0.3171,0,0.4683,0.0,264
2020-12-31,264,0.355,1,0.464,0.0,264
