trade_date,industry_count,avg_mainline_strength,active_mainline_count,avg_leader_density,avg_breakout_ratio,row_count
2024-01-02,258,0.3253,0,0.4846,0.0,258
2024-01-03,258,0.2972,0,0.4821,0.0,258
2024-01-04,258,0.2903,0,0.4822,0.0,258
2024-01-05,258,0.2485,0,0.4963,0.0,258
2024-01-08,258,0.2417,0,0.4974,0.0,258
2024-01-09,258,0.3473,0,0.4971,0.0,258
2024-01-10,258,0.2754,0,0.4934,0.0,258
2024-01-11,258,0.3688,0,0.4942,0.0,258
2024-01-12,258,0.284,0,0.4939,0.0,258
2024-01-15,258,0.3032,0,0.4922,0.0,258
2024-01-16,258,0.282,0,0.4887,0.0,258
2024-01-17,258,0.2349,0,0.487,0.0,258
2024-01-18,258,0.2698,0,0.4757,0.0,258
2024-01-19,258,0.2579,0,0.4728,0.0,258
2024-01-22,258,0.2108,0,0.4716,0.0,258
2024-01-23,258,0.3135,0,0.4586,0.0,258
2024-01-24,258,0.3632,0,0.4639,0.0,258
2024-01-25,258,0.3925,0,0.4598,0.0,258
2024-01-26,258,0.307,0,0.4676,0.0,258
2024-01-29,258,0.235,0,0.4567,0.0,258
2024-01-30,258,0.2215,0,0.4495,0.0,258
2024-01-31,258,0.2179,0,0.4414,0.0,258
2024-02-01,258,0.248,0,0.4347,0.0,258
2024-02-02,258,0.2193,0,0.4266,0.0,258
2024-02-05,258,0.1993,0,0.4184,0.0,258
2024-02-06,258,0.3376,0,0.4135,0.0,258
2024-02-07,258,0.2792,0,0.3979,0.0,258
2024-02-08,258,0.3865,0,0.4009,0.0,258
2024-02-19,258,0.3557,0,0.4027,0.0,258
2024-02-20,258,0.3226,0,0.4025,0.0,258
2024-02-21,258,0.349,0,0.3991,0.0,258
2024-02-22,258,0.36,0,0.401,0.0,258
2024-02-23,258,0.3574,0,0.4027,0.0,258
2024-02-26,258,0.3302,0,0.4092,0.0,258
2024-02-27,258,0.3759,0,0.4118,0.0,258
2024-02-28,258,0.2017,0,0.4059,0.0,258
2024-02-29,258,0.3842,0,0.399,0.0,258
2024-03-01,258,0.3191,0,0.3983,0.0,258
2024-03-04,258,0.2773,0,0.4042,0.0,258
2024-03-05,258,0.2433,0,0.3969,0.0,258
2024-03-06,258,0.3243,0,0.4162,0.0,258
2024-03-07,258,0.2746,0,0.4242,0.0,258
2024-03-08,258,0.3293,0,0.4376,0.0,258
2024-03-11,258,0.3702,0,0.4817,0.0,258
2024-03-12,258,0.3505,0,0.4999,0.0,258
2024-03-13,258,0.3046,0,0.5203,0.0,258
2024-03-14,258,0.2881,0,0.5117,0.0,258
2024-03-15,258,0.3713,0,0.5083,0.0,258
2024-03-18,258,0.3783,0,0.5013,0.0,258
2024-03-19,258,0.2896,0,0.5001,0.0,258
2024-03-20,258,0.3559,0,0.4981,0.0,258
2024-03-21,258,0.308,0,0.4882,0.0,258
2024-03-22,258,0.2575,0,0.4869,0.0,258
2024-03-25,258,0.2499,0,0.4779,0.0,258
2024-03-26,258,0.3202,0,0.4977,0.0,258
2024-03-27,258,0.242,0,0.4977,0.0,258
2024-03-28,258,0.3774,0,0.5003,0.0,258
2024-03-29,258,0.3623,0,0.503,0.0,258
2024-04-01,258,0.3876,0,0.5149,0.0,258
2024-04-02,258,0.3195,0,0.5172,0.0,258
2024-04-03,258,0.3019,0,0.516,0.0,258
2024-04-08,258,0.2579,0,0.5077,0.0,258
2024-04-09,258,0.3601,0,0.5055,0.0,258
2024-04-10,258,0.2546,0,0.4929,0.0,258
2024-04-11,258,0.3195,0,0.4883,0.0,258
2024-04-12,258,0.2815,0,0.4905,0.0,258
2024-04-15,258,0.2556,0,0.4628,0.0,258
2024-04-16,258,0.207,0,0.4394,0.0,258
2024-04-17,258,0.3987,0,0.4403,0.0,258
2024-04-18,258,0.2904,0,0.4371,0.0,258
2024-04-19,258,0.2788,0,0.435,0.0,258
2024-04-22,258,0.2759,0,0.4333,0.0,258
2024-04-23,258,0.3125,0,0.4396,0.0,258
2024-04-24,258,0.3508,0,0.4433,0.0,258
2024-04-25,258,0.3202,0,0.4544,0.0,258
2024-04-26,258,0.3428,0,0.4474,0.0,258
2024-04-29,258,0.3679,0,0.448,0.0,258
2024-04-30,258,0.2823,0,0.4506,0.0,258
2024-05-06,258,0.3704,0,0.4455,0.0,258
2024-05-07,258,0.3197,0,0.4478,0.0,258
2024-05-08,258,0.2524,0,0.4553,0.0,258
2024-05-09,258,0.3607,0,0.4497,0.0,258
2024-05-10,258,0.2735,0,0.4532,0.0,258
2024-05-13,258,0.2579,0,0.4474,0.0,258
2024-05-14,258,0.3351,0,0.4498,0.0,258
2024-05-15,258,0.2751,0,0.4777,0.0,258
2024-05-16,258,0.3252,0,0.5044,0.0,258
2024-05-17,258,0.3578,0,0.4939,0.0,258
2024-05-20,258,0.3199,0,0.4885,0.0,258
2024-05-21,258,0.2716,0,0.4968,0.0,258
2024-05-22,258,0.3186,0,0.4998,0.0,258
2024-05-23,258,0.2431,0,0.4883,0.0,258
2024-05-24,258,0.2757,0,0.484,0.0,258
2024-05-27,258,0.3355,0,0.4779,0.0,258
2024-05-28,258,0.2615,0,0.4818,0.0,258
2024-05-29,258,0.3159,0,0.4754,0.0,258
2024-05-30,258,0.2717,0,0.4669,0.0,258
2024-05-31,258,0.3207,0,0.4709,0.0,258
2024-06-03,258,0.2493,0,0.4588,0.0,258
2024-06-04,258,0.2909,0,0.4495,0.0,258
2024-06-05,258,0.235,0,0.44,0.0,258
2024-06-06,258,0.2255,0,0.4283,0.0,258
2024-06-07,258,0.3572,0,0.4475,0.0,258
2024-06-11,258,0.3032,0,0.4402,0.0,258
2024-06-12,258,0.3476,0,0.4458,0.0,258
2024-06-13,258,0.2667,0,0.4434,0.0,258
2024-06-14,258,0.3066,0,0.4426,0.0,258
2024-06-17,258,0.2646,0,0.4404,0.0,258
2024-06-18,258,0.3493,0,0.4509,0.0,258
2024-06-19,258,0.2697,0,0.4519,0.0,258
2024-06-20,258,0.2407,0,0.4492,0.0,258
2024-06-21,258,0.2937,0,0.4466,0.0,258
2024-06-24,258,0.2205,0,0.4362,0.0,258
2024-06-25,258,0.3193,0,0.4467,0.0,258
2024-06-26,258,0.3757,0,0.4509,0.0,258
2024-06-27,258,0.2381,0,0.455,0.0,258
2024-06-28,258,0.3171,0,0.4478,0.0,258
2024-07-01,258,0.3483,0,0.4596,0.0,258
2024-07-02,258,0.3085,0,0.4838,0.0,258
2024-07-03,258,0.28,0,0.4959,0.0,258
2024-07-04,258,0.2388,0,0.5011,0.0,258
2024-07-05,258,0.3543,0,0.488,0.0,258
2024-07-08,258,0.2381,0,0.48,0.0,258
2024-07-09,258,0.359,0,0.4677,0.0,258
2024-07-10,258,0.2711,0,0.4663,0.0,258
2024-07-11,258,0.3886,0,0.4686,0.0,258
2024-07-12,258,0.2933,0,0.478,0.0,258
2024-07-15,258,0.2589,0,0.4744,0.0,258
2024-07-16,258,0.2915,0,0.4634,0.0,258
2024-07-17,258,0.2761,0,0.4653,0.0,258
2024-07-18,258,0.2994,0,0.4618,0.0,258
2024-07-19,258,0.3184,0,0.4734,0.0,258
2024-07-22,258,0.3124,0,0.4753,0.0,258
2024-07-23,258,0.2443,0,0.4773,0.0,258
2024-07-24,258,0.2506,0,0.4751,0.0,258
2024-07-25,258,0.3367,0,0.4777,0.0,258
2024-07-26,258,0.3707,0,0.478,0.0,258
2024-07-29,258,0.3061,0,0.4751,0.0,258
2024-07-30,258,0.3364,0,0.4846,0.0,258
2024-07-31,258,0.3942,0,0.4804,0.0,258
2024-08-01,258,0.2955,0,0.4801,0.0,258
2024-08-02,258,0.2614,0,0.4866,0.0,258
2024-08-05,258,0.246,0,0.4899,0.0,258
2024-08-06,258,0.3792,0,0.5007,0.0,258
2024-08-07,258,0.2963,0,0.4928,0.0,258
2024-08-08,258,0.3158,0,0.4947,0.0,258
2024-08-09,258,0.2704,0,0.4977,0.0,258
2024-08-12,258,0.2772,0,0.5039,0.0,258
2024-08-13,258,0.3477,0,0.5082,0.0,258
2024-08-14,258,0.2762,0,0.5142,0.0,258
2024-08-15,258,0.3539,0,0.5058,0.0,258
