trade_date,industry_count,avg_mainline_strength,active_mainline_count,avg_leader_density,avg_breakout_ratio,row_count
2015-01-05,261,0.3885,14,0.5511,0.0,261
2015-01-06,261,0.4014,16,0.5518,0.0,261
2015-01-07,261,0.3272,4,0.5555,0.0,261
2015-01-08,261,0.3315,5,0.5591,0.0,261
2015-01-09,261,0.3066,1,0.5547,0.0,261
2015-01-12,261,0.3025,4,0.5464,0.0,261
2015-01-13,261,0.4049,17,0.5537,0.0,261
2015-01-14,261,0.3176,1,0.5523,0.0,261
2015-01-15,261,0.3893,14,0.5552,0.0,261
2015-01-16,261,0.3965,17,0.5552,0.0,261
2015-01-19,261,0.288,5,0.5746,0.0,261
2015-01-20,261,0.4465,18,0.5763,0.0,261
2015-01-21,261,0.4295,19,0.575,0.0,261
2015-01-22,261,0.4067,16,0.5703,0.0,261
2015-01-23,261,0.3134,6,0.5666,0.0,261
2015-01-26,261,0.4239,17,0.5726,0.0,261
2015-01-27,261,0.363,7,0.5738,0.0,261
2015-01-28,261,0.3317,10,0.5823,0.0,261
2015-01-29,261,0.3231,4,0.5793,0.0,261
2015-01-30,261,0.3111,5,0.5672,0.0,261
2015-02-02,261,0.3337,5,0.5667,0.0,261
2015-02-03,261,0.418,18,0.572,0.0,261
2015-02-04,261,0.3232,6,0.5719,0.0,261
2015-02-05,261,0.3233,8,0.5766,0.0,261
2015-02-06,261,0.2967,3,0.5919,0.0,261
2015-02-09,261,0.3344,7,0.5883,0.0,261
2015-02-10,261,0.4037,15,0.5812,0.0,261
2015-02-11,261,0.4,15,0.5892,0.0,261
2015-02-12,261,0.3896,12,0.5839,0.0,261
2015-02-13,261,0.4141,15,0.5662,0.0,261
2015-02-16,261,0.4192,16,0.5665,0.0,261
2015-02-17,261,0.3586,8,0.5696,0.0,261
2015-02-25,261,0.3432,7,0.5781,0.0,261
2015-02-26,261,0.3862,11,0.5732,0.0,261
2015-02-27,261,0.3811,13,0.5725,0.0,261
2015-03-02,261,0.4164,12,0.5702,0.0,261
2015-03-03,261,0.3244,5,0.5752,0.0,261
2015-03-04,261,0.4078,15,0.5686,0.0,261
2015-03-05,261,0.3555,5,0.5739,0.0,261
2015-03-06,261,0.3168,3,0.5768,0.0,261
2015-03-09,261,0.4002,12,0.5727,0.0,261
2015-03-10,261,0.389,11,0.5796,0.0,261
2015-03-11,261,0.3354,7,0.5826,0.0,261
2015-03-12,261,0.334,8,0.5748,0.0,261
2015-03-13,261,0.4028,12,0.5739,0.0,261
2015-03-16,261,0.4441,16,0.5829,0.0,261
2015-03-17,261,0.3859,12,0.5851,0.0,261
2015-03-18,261,0.4181,13,0.5762,0.0,261
2015-03-19,261,0.3644,7,0.5731,0.0,261
2015-03-20,260,0.3664,9,0.5755,0.0,260
2015-03-23,261,0.4265,13,0.5803,0.0,261
2015-03-24,261,0.3432,9,0.5816,0.0,261
2015-03-25,261,0.3706,8,0.5805,0.0,261
2015-03-26,261,0.3299,3,0.5868,0.0,261
2015-03-27,261,0.384,9,0.5916,0.0,261
2015-03-30,261,0.3733,7,0.5819,0.0,261
2015-03-31,261,0.35,9,0.5829,0.0,261
2015-04-01,261,0.4326,15,0.5751,0.0,261
2015-04-02,261,0.4098,15,0.5788,0.0,261
2015-04-03,261,0.3976,10,0.5805,0.0,261
2015-04-07,260,0.4082,11,0.5748,0.0,260
2015-04-08,261,0.3152,9,0.5706,0.0,261
2015-04-09,261,0.3112,3,0.5792,0.0,261
2015-04-10,261,0.426,15,0.575,0.0,261
2015-04-13,260,0.4105,13,0.5735,0.0,260
2015-04-14,261,0.3439,10,0.58,0.0,261
2015-04-15,261,0.2792,2,0.5685,0.0,261
2015-04-16,261,0.3809,8,0.5571,0.0,261
2015-04-17,261,0.3593,7,0.5461,0.0,261
2015-04-20,261,0.3006,1,0.5627,0.0,261
2015-04-21,261,0.4379,17,0.56,0.0,261
2015-04-22,261,0.4307,16,0.5561,0.0,261
2015-04-23,261,0.3664,8,0.5563,0.0,261
2015-04-24,261,0.3376,9,0.5597,0.0,261
2015-04-27,260,0.368,10,0.5564,0.0,260
2015-04-28,260,0.2764,1,0.5519,0.0,260
2015-04-29,260,0.4149,14,0.5539,0.0,260
2015-04-30,260,0.3429,9,0.5544,0.0,260
2015-05-04,261,0.3694,10,0.5583,0.0,261
2015-05-05,261,0.2828,1,0.5548,0.0,261
2015-05-06,261,0.3135,4,0.5538,0.0,261
2015-05-07,261,0.3045,8,0.5426,0.0,261
2015-05-08,261,0.4394,16,0.5386,0.0,261
2015-05-11,262,0.4447,15,0.5446,0.0,262
2015-05-12,262,0.3939,11,0.5395,0.0,262
2015-05-13,262,0.3676,14,0.5511,0.0,262
2015-05-14,262,0.3688,8,0.5638,0.0,262
2015-05-15,262,0.3326,8,0.5636,0.0,262
2015-05-18,262,0.3972,13,0.5678,0.0,262
2015-05-19,262,0.4169,11,0.5741,0.0,262
2015-05-20,262,0.3917,11,0.5706,0.0,262
2015-05-21,262,0.433,17,0.5655,0.0,262
2015-05-22,262,0.3859,15,0.5653,0.0,262
2015-05-25,262,0.4209,18,0.575,0.0,262
2015-05-26,264,0.4429,19,0.5779,0.0,264
2015-05-27,263,0.3758,11,0.5778,0.0,263
2015-05-28,262,0.2676,3,0.583,0.0,262
2015-05-29,262,0.3711,8,0.5827,0.0,262
2015-06-01,261,0.4544,19,0.5842,0.0,261
2015-06-02,261,0.4367,17,0.5891,0.0,261
2015-06-03,261,0.3542,8,0.5873,0.0,261
2015-06-04,262,0.3336,5,0.5821,0.0,262
2015-06-05,262,0.397,18,0.5892,0.0,262
