trade_date,industry_count,avg_mainline_strength,active_mainline_count,avg_leader_density,avg_breakout_ratio,row_count
2016-01-04,263,0.2354,0,0.5954,0.0,263
2016-01-05,263,0.3134,4,0.595,0.0,263
2016-01-06,263,0.4382,13,0.5946,0.0,263
2016-01-07,263,0.2313,0,0.5854,0.0,263
2016-01-08,263,0.3717,3,0.5749,0.0,263
2016-01-11,263,0.238,0,0.563,0.0,263
2016-01-12,263,0.36,6,0.5651,0.0,263
2016-01-13,263,0.2628,1,0.5645,0.0,263
2016-01-14,263,0.4379,13,0.5663,0.0,263
2016-01-15,264,0.2686,2,0.5664,0.0,264
2016-01-18,263,0.4108,10,0.5657,0.0,263
2016-01-19,263,0.4429,13,0.5626,0.0,263
2016-01-20,263,0.3152,3,0.5625,0.0,263
2016-01-21,263,0.2572,1,0.564,0.0,263
2016-01-22,262,0.408,10,0.554,0.0,262
2016-01-25,263,0.4032,9,0.5535,0.0,263
2016-01-26,263,0.2364,1,0.5616,0.0,263
2016-01-27,263,0.3118,3,0.556,0.0,263
2016-01-28,263,0.2565,0,0.5637,0.0,263
2016-01-29,263,0.4387,12,0.5647,0.0,263
2016-02-01,263,0.3136,7,0.5754,0.0,263
2016-02-02,263,0.4444,12,0.5774,0.0,263
2016-02-03,263,0.3568,6,0.5815,0.0,263
2016-02-04,262,0.4339,10,0.5876,0.0,262
2016-02-05,263,0.3131,2,0.6088,0.0,263
2016-02-15,263,0.3365,8,0.5974,0.0,263
2016-02-16,263,0.4538,12,0.6037,0.0,263
2016-02-17,263,0.4077,9,0.5975,0.0,263
2016-02-18,263,0.3317,6,0.5968,0.0,263
2016-02-19,263,0.3668,5,0.5941,0.0,263
2016-02-22,263,0.4336,10,0.5897,0.0,263
2016-02-23,263,0.3236,5,0.5924,0.0,263
2016-02-24,263,0.3661,7,0.5971,0.0,263
2016-02-25,263,0.2369,0,0.5888,0.0,263
2016-02-26,263,0.354,6,0.5853,0.0,263
2016-02-29,263,0.252,1,0.5864,0.0,263
2016-03-01,263,0.4234,11,0.5832,0.0,263
2016-03-02,263,0.4555,13,0.5903,0.0,263
2016-03-03,263,0.354,9,0.5854,0.0,263
2016-03-04,263,0.2797,2,0.5775,0.0,263
2016-03-07,263,0.4314,13,0.5774,0.0,263
2016-03-08,263,0.3695,11,0.5755,0.0,263
2016-03-09,263,0.2792,1,0.5694,0.0,263
2016-03-10,263,0.2809,2,0.5614,0.0,263
2016-03-11,263,0.334,4,0.5503,0.0,263
2016-03-14,263,0.4381,13,0.5536,0.0,263
2016-03-15,263,0.3091,2,0.5583,0.0,263
2016-03-16,263,0.2975,4,0.5609,0.0,263
2016-03-17,262,0.4383,12,0.5654,0.0,262
2016-03-18,262,0.4348,12,0.5528,0.0,262
2016-03-21,262,0.4285,12,0.5567,0.0,262
2016-03-22,262,0.3268,8,0.5633,0.0,262
2016-03-23,262,0.3831,8,0.575,0.0,262
2016-03-24,262,0.2952,1,0.5801,0.0,262
2016-03-25,262,0.3877,7,0.5955,0.0,262
2016-03-28,262,0.3298,8,0.6009,0.0,262
2016-03-29,262,0.293,5,0.5947,0.0,262
2016-03-30,262,0.4499,14,0.5974,0.0,262
2016-03-31,262,0.357,8,0.5955,0.0,262
2016-04-01,262,0.3283,2,0.5957,0.0,262
2016-04-05,262,0.4415,12,0.6019,0.0,262
2016-04-06,262,0.3618,4,0.6052,0.0,262
2016-04-07,262,0.2986,4,0.6082,0.0,262
2016-04-08,262,0.3173,1,0.6006,0.0,262
2016-04-11,262,0.4352,12,0.6068,0.0,262
2016-04-12,262,0.3229,2,0.609,0.0,262
2016-04-13,262,0.4214,13,0.6095,0.0,262
2016-04-14,262,0.4111,9,0.624,0.0,262
2016-04-15,262,0.3487,7,0.6224,0.0,262
2016-04-18,262,0.3103,4,0.6155,0.0,262
2016-04-19,261,0.3722,4,0.6183,0.0,261
2016-04-20,261,0.2655,1,0.6145,0.0,261
2016-04-21,261,0.308,3,0.6138,0.0,261
