trade_date,industry_count,avg_mainline_strength,active_mainline_count,avg_leader_density,avg_breakout_ratio,row_count
2014-01-02,234,0.3875,10,0.5898,0.0,234
2014-01-03,234,0.3258,7,0.5953,0.0,234
2014-01-06,234,0.2828,0,0.5942,0.0,234
2014-01-07,234,0.3834,10,0.5931,0.0,234
2014-01-08,234,0.3613,7,0.5955,0.0,234
2014-01-09,234,0.3064,5,0.5836,0.0,234
2014-01-10,234,0.3022,2,0.5778,0.0,234
2014-01-13,234,0.3502,6,0.584,0.0,234
2014-01-14,234,0.4322,17,0.5807,0.0,234
2014-01-15,234,0.3727,9,0.5744,0.0,234
2014-01-16,234,0.3542,12,0.5734,0.0,234
2014-01-17,234,0.3078,2,0.5667,0.0,234
2014-01-20,233,0.326,6,0.557,0.0,233
2014-01-21,234,0.4181,16,0.5657,0.0,234
2014-01-22,234,0.4329,17,0.5689,0.0,234
2014-01-23,234,0.3671,8,0.5768,0.0,234
2014-01-24,234,0.4047,15,0.5734,0.0,234
2014-01-27,234,0.3276,7,0.5701,0.0,234
2014-01-28,235,0.344,7,0.5754,0.0,235
2014-01-29,235,0.3774,7,0.572,0.0,235
2014-01-30,235,0.324,4,0.5894,0.0,235
2014-02-07,235,0.418,13,0.5821,0.0,235
2014-02-10,235,0.4405,16,0.5805,0.0,235
2014-02-11,235,0.3626,10,0.5828,0.0,235
2014-02-12,235,0.4021,11,0.5849,0.0,235
2014-02-13,235,0.3083,4,0.6006,0.0,235
2014-02-14,236,0.4328,16,0.6037,0.0,236
2014-02-17,236,0.4259,13,0.604,0.0,236
2014-02-18,236,0.3439,5,0.6022,0.0,236
2014-02-19,235,0.3559,9,0.5984,0.0,235
2014-02-20,235,0.3099,5,0.5872,0.0,235
2014-02-21,263,0.3315,3,0.5815,0.0,263
2014-02-24,263,0.3583,7,0.5989,0.0,263
2014-02-25,263,0.2748,0,0.5978,0.0,263
2014-02-26,263,0.3789,11,0.5955,0.0,263
2014-02-27,263,0.3177,5,0.5955,0.0,263
2014-02-28,263,0.397,14,0.5867,0.0,263
2014-03-03,263,0.4279,20,0.5873,0.0,263
2014-03-04,263,0.3476,13,0.5901,0.0,263
2014-03-05,263,0.3376,9,0.5872,0.0,263
2014-03-06,263,0.3542,13,0.5864,0.0,263
2014-03-07,263,0.3327,5,0.5746,0.0,263
2014-03-10,263,0.2773,2,0.5817,0.0,263
2014-03-11,263,0.3655,11,0.5924,0.0,263
2014-03-12,263,0.3531,9,0.6022,0.0,263
2014-03-13,263,0.4126,18,0.5993,0.0,263
2014-03-14,263,0.338,10,0.5901,0.0,263
2014-03-17,263,0.4355,22,0.5975,0.0,263
2014-03-18,263,0.3683,13,0.6022,0.0,263
2014-03-19,263,0.3558,8,0.5994,0.0,263
2014-03-20,263,0.2881,1,0.6014,0.0,263
2014-03-21,263,0.4281,22,0.5966,0.0,263
2014-03-24,263,0.3791,12,0.5945,0.0,263
2014-03-25,263,0.3597,14,0.5914,0.0,263
2014-03-26,263,0.3655,10,0.5979,0.0,263
2014-03-27,262,0.2977,6,0.5871,0.0,262
2014-03-28,262,0.3026,5,0.5842,0.0,262
2014-03-31,263,0.3423,10,0.5874,0.0,263
2014-04-01,262,0.427,20,0.5896,0.0,262
2014-04-02,262,0.345,11,0.5872,0.0,262
2014-04-03,262,0.3579,10,0.5899,0.0,262
2014-04-04,262,0.4176,19,0.5918,0.0,262
2014-04-08,262,0.4085,16,0.5888,0.0,262
2014-04-09,262,0.3968,21,0.5797,0.0,262
2014-04-10,262,0.3626,11,0.577,0.0,262
2014-04-11,262,0.3307,9,0.5718,0.0,262
2014-04-14,262,0.3924,16,0.5801,0.0,262
2014-04-15,262,0.3231,10,0.5803,0.0,262
2014-04-16,262,0.3608,9,0.5917,0.0,262
2014-04-17,262,0.3566,10,0.5999,0.0,262
2014-04-18,262,0.3736,14,0.5974,0.0,262
2014-04-21,262,0.3029,3,0.5935,0.0,262
2014-04-22,262,0.3334,9,0.5969,0.0,262
2014-04-23,262,0.3458,9,0.5877,0.0,262
2014-04-24,262,0.3164,3,0.5873,0.0,262
2014-04-25,262,0.2922,4,0.5848,0.0,262
2014-04-28,262,0.2798,0,0.585,0.0,262
2014-04-29,261,0.4212,22,0.5829,0.0,261
2014-04-30,261,0.3966,20,0.5859,0.0,261
2014-05-05,261,0.4054,17,0.5857,0.0,261
2014-05-06,261,0.3849,18,0.5801,0.0,261
2014-05-07,261,0.2989,3,0.5918,0.0,261
2014-05-08,261,0.361,11,0.5957,0.0,261
2014-05-09,261,0.3269,5,0.5948,0.0,261
2014-05-12,261,0.4403,21,0.5859,0.0,261
2014-05-13,261,0.3429,7,0.5876,0.0,261
2014-05-14,261,0.341,5,0.5901,0.0,261
2014-05-15,261,0.2909,3,0.5869,0.0,261
2014-05-16,261,0.3546,9,0.5867,0.0,261
2014-05-19,261,0.3346,7,0.5856,0.0,261
2014-05-20,261,0.3699,9,0.5803,0.0,261
2014-05-21,261,0.4136,17,0.5868,0.0,261
2014-05-22,261,0.3328,6,0.5812,0.0,261
2014-05-23,261,0.4028,14,0.5762,0.0,261
2014-05-26,261,0.4117,15,0.5893,0.0,261
2014-05-27,261,0.3241,4,0.605,0.0,261
2014-05-28,261,0.4123,18,0.5979,0.0,261
2014-05-29,261,0.3003,4,0.5807,0.0,261
2014-05-30,261,0.3631,12,0.5855,0.0,261
2014-06-03,260,0.3469,8,0.5944,0.0,260
2014-06-04,261,0.3188,7,0.5946,0.0,261
2014-06-05,260,0.4166,16,0.5924,0.0,260
2014-06-06,260,0.332,7,0.5922,0.0,260
2014-06-09,261,0.3256,5,0.5943,0.0,261
2014-06-10,261,0.4213,15,0.5912,0.0,261
2014-06-11,261,0.3731,8,0.5952,0.0,261
2014-06-12,261,0.3307,2,0.5934,0.0,261
2014-06-13,261,0.4128,15,0.5947,0.0,261
2014-06-16,261,0.3824,8,0.5857,0.0,261
2014-06-17,262,0.3066,1,0.5914,0.0,262
2014-06-18,261,0.3162,4,0.5853,0.0,261
2014-06-19,260,0.2758,2,0.5747,0.0,260
2014-06-20,261,0.4042,11,0.5758,0.0,261
2014-06-23,262,0.3967,12,0.5833,0.0,262
2014-06-24,262,0.3917,13,0.5854,0.0,262
2014-06-25,262,0.3289,5,0.5918,0.0,262
2014-06-26,262,0.422,17,0.588,0.0,262
2014-06-27,262,0.3897,15,0.5907,0.0,262
2014-06-30,262,0.3944,11,0.5891,0.0,262
2014-07-01,262,0.3758,14,0.5897,0.0,262
2014-07-02,261,0.3711,9,0.5862,0.0,261
2014-07-03,261,0.3737,9,0.5856,0.0,261
2014-07-04,261,0.3405,7,0.5894,0.0,261
2014-07-07,261,0.3462,6,0.5849,0.0,261
2014-07-08,262,0.3779,8,0.586,0.0,262
2014-07-09,262,0.296,3,0.5799,0.0,262
2014-07-10,262,0.3599,7,0.5903,0.0,262
2014-07-11,261,0.3974,12,0.5911,0.0,261
2014-07-14,261,0.4127,13,0.5854,0.0,261
2014-07-15,261,0.3369,3,0.5964,0.0,261
2014-07-16,261,0.3219,5,0.6045,0.0,261
2014-07-17,261,0.3411,9,0.6039,0.0,261
2014-07-18,262,0.3606,9,0.6111,0.0,262
2014-07-21,262,0.337,6,0.6005,0.0,262
