trade_date,industry_count,avg_mainline_strength,active_mainline_count,avg_leader_density,avg_breakout_ratio,row_count
2026-01-05,258,0.3519,0,0.4595,0.0,258
2026-01-06,258,0.3562,0,0.4579,0.0,258
2026-01-07,258,0.2922,0,0.4532,0.0,258
2026-01-08,258,0.3414,0,0.4578,0.0,258
2026-01-09,331,0.3619,7,0.4891,0.0,331
2026-01-12,331,0.374,7,0.4921,0.0,331
2026-01-13,331,0.2902,4,0.493,0.0,331
2026-01-14,331,0.3263,6,0.4932,0.0,331
2026-01-15,331,0.3081,4,0.4995,0.0,331
2026-01-16,331,0.3075,4,0.4948,0.0,331
2026-01-19,331,0.3565,4,0.4952,0.0,331
2026-01-20,331,0.3191,6,0.4959,0.0,331
2026-01-21,331,0.332,4,0.4999,0.0,331
2026-01-22,331,0.3576,7,0.4964,0.0,331
2026-01-23,331,0.3607,5,0.4948,0.0,331
2026-01-26,84,0.3396,4,0.6003,0.0,84
2026-01-27,84,0.3415,5,0.6001,0.0,84
2026-01-28,84,0.3581,6,0.5907,0.0,84
2026-01-29,84,0.3578,6,0.5869,0.0,84
2026-01-30,84,0.3484,3,0.5853,0.0,84
2026-02-02,84,0.3056,1,0.5943,0.0,84
2026-02-03,84,0.4467,11,0.5979,0.0,84
2026-02-04,84,0.3752,3,0.5929,0.0,84
2026-02-05,84,0.3291,2,0.6001,0.0,84
2026-02-06,84,0.3843,6,0.586,0.0,84
2026-02-09,84,0.4309,10,0.5938,0.0,84
2026-02-10,84,0.3331,2,0.5857,0.0,84
2026-02-11,84,0.3436,3,0.5711,0.0,84
2026-02-12,84,0.3464,5,0.5806,0.0,84
2026-02-13,84,0.3413,4,0.582,0.0,84
2026-02-24,84,0.4248,9,0.5892,0.0,84
2026-02-25,84,0.4094,8,0.5845,0.0,84
2026-02-26,84,0.3472,4,0.5711,0.0,84
2026-02-27,84,0.3719,7,0.5767,0.0,84
2026-03-02,84,0.3163,3,0.5731,0.0,84
2026-03-03,84,0.3313,3,0.5894,0.0,84
2026-03-04,84,0.3516,6,0.5801,0.0,84
2026-03-05,84,0.4006,7,0.5838,0.0,84
2026-03-06,84,0.4078,6,0.5991,0.0,84
2026-03-09,84,0.324,2,0.5908,0.0,84
2026-03-10,84,0.4176,7,0.5902,0.0,84
2026-03-11,85,0.3731,10,0.5862,0.0,85
2026-03-12,84,0.3277,3,0.5876,0.0,84
2026-03-13,84,0.3361,0,0.5906,0.0,84
2026-03-16,84,0.364,8,0.5936,0.0,84
2026-03-17,84,0.3116,2,0.5799,0.0,84
2026-03-18,84,0.3692,6,0.5822,0.0,84
2026-03-19,84,0.2902,1,0.5755,0.0,84
2026-03-20,85,0.3043,1,0.5776,0.0,85
2026-03-23,85,0.277,1,0.5728,0.0,85
2026-03-24,85,0.4475,9,0.5763,0.0,85
2026-03-25,85,0.4273,7,0.5648,0.0,85
2026-03-26,85,0.313,3,0.5814,0.0,85
2026-03-27,85,0.4018,5,0.5868,0.0,85
2026-03-30,85,0.3474,1,0.5681,0.0,85
