trade_date,industry_count,avg_mainline_strength,active_mainline_count,avg_leader_density,avg_breakout_ratio,row_count
2021-01-04,264,0.3461,1,0.4617,0.0,264
2021-01-05,264,0.2981,1,0.4578,0.0,264
2021-01-06,264,0.2745,0,0.4599,0.0,264
2021-01-07,264,0.2569,1,0.447,0.0,264
2021-01-08,264,0.3039,3,0.4404,0.0,264
2021-01-11,264,0.249,1,0.4428,0.0,264
2021-01-12,264,0.3344,1,0.4432,0.0,264
2021-01-13,264,0.2712,1,0.4428,0.0,264
2021-01-14,264,0.3174,3,0.4388,0.0,264
2021-01-15,264,0.3491,3,0.4442,0.0,264
2021-01-18,264,0.3504,1,0.4441,0.0,264
2021-01-19,264,0.3154,1,0.4479,0.0,264
2021-01-20,264,0.302,1,0.4494,0.0,264
2021-01-21,264,0.3219,1,0.4491,0.0,264
2021-01-22,264,0.2738,1,0.4426,0.0,264
2021-01-25,264,0.2691,1,0.4351,0.0,264
2021-01-26,264,0.2821,1,0.4398,0.0,264
2021-01-27,264,0.3108,2,0.4408,0.0,264
2021-01-28,264,0.2657,1,0.4481,0.0,264
2021-01-29,264,0.27,1,0.4491,0.0,264
2021-02-01,264,0.322,0,0.4468,0.0,264
2021-02-02,264,0.3108,1,0.4502,0.0,264
2021-02-03,264,0.2729,0,0.4574,0.0,264
2021-02-04,264,0.2623,0,0.4555,0.0,264
2021-02-05,264,0.2774,1,0.4615,0.0,264
2021-02-08,264,0.3162,0,0.4595,0.0,264
2021-02-09,264,0.3678,2,0.4649,0.0,264
2021-02-10,264,0.329,1,0.4554,0.0,264
2021-02-18,264,0.3781,2,0.4483,0.0,264
2021-02-19,264,0.3794,2,0.4595,0.0,264
2021-02-22,264,0.3357,1,0.4616,0.0,264
2021-02-23,264,0.2847,1,0.4631,0.0,264
2021-02-24,264,0.3065,0,0.4756,0.0,264
2021-02-25,264,0.2851,1,0.4864,0.0,264
2021-02-26,264,0.302,1,0.4968,0.0,264
2021-03-01,264,0.3866,1,0.4981,0.0,264
2021-03-02,264,0.2843,0,0.4933,0.0,264
2021-03-03,264,0.3688,2,0.4832,0.0,264
2021-03-04,264,0.2869,0,0.497,0.0,264
2021-03-05,264,0.3486,2,0.5075,0.0,264
2021-03-08,264,0.2792,0,0.5085,0.0,264
2021-03-09,264,0.26,0,0.5142,0.0,264
2021-03-10,264,0.284,0,0.5157,0.0,264
2021-03-11,264,0.3911,2,0.506,0.0,264
2021-03-12,264,0.3201,1,0.5113,0.0,264
2021-03-15,264,0.3167,1,0.512,0.0,264
2021-03-16,264,0.3604,1,0.5147,0.0,264
2021-03-17,264,0.3336,0,0.5138,0.0,264
2021-03-18,264,0.3133,0,0.5079,0.0,264
2021-03-19,264,0.3018,1,0.5117,0.0,264
2021-03-22,264,0.3764,1,0.5094,0.0,264
2021-03-23,264,0.2816,1,0.5132,0.0,264
2021-03-24,264,0.2902,1,0.513,0.0,264
2021-03-25,264,0.3101,0,0.5135,0.0,264
2021-03-26,264,0.3669,1,0.5079,0.0,264
2021-03-29,264,0.3204,2,0.5118,0.0,264
2021-03-30,264,0.2979,2,0.5102,0.0,264
2021-03-31,264,0.3247,1,0.5033,0.0,264
2021-04-01,264,0.3197,2,0.4979,0.0,264
2021-04-02,264,0.3188,1,0.4857,0.0,264
2021-04-06,264,0.3467,2,0.4804,0.0,264
2021-04-07,264,0.3427,1,0.4921,0.0,264
2021-04-08,264,0.2851,0,0.4893,0.0,264
2021-04-09,264,0.3164,0,0.4945,0.0,264
2021-04-12,264,0.2775,1,0.4996,0.0,264
2021-04-13,264,0.2865,0,0.4943,0.0,264
2021-04-14,264,0.3591,0,0.4985,0.0,264
2021-04-15,264,0.3062,1,0.5007,0.0,264
2021-04-16,264,0.3701,2,0.5015,0.0,264
2021-04-19,264,0.3584,1,0.4987,0.0,264
2021-04-20,264,0.2951,1,0.4917,0.0,264
2021-04-21,264,0.2932,1,0.4833,0.0,264
2021-04-22,264,0.3146,0,0.4811,0.0,264
2021-04-23,264,0.2809,0,0.4761,0.0,264
2021-04-26,264,0.2905,0,0.4759,0.0,264
2021-04-27,264,0.2912,0,0.4877,0.0,264
2021-04-28,264,0.3275,1,0.4844,0.0,264
2021-04-29,264,0.3081,2,0.4873,0.0,264
2021-04-30,264,0.2941,0,0.4881,0.0,264
2021-05-06,264,0.338,0,0.4903,0.0,264
2021-05-07,264,0.3093,0,0.4878,0.0,264
2021-05-10,264,0.3333,2,0.4987,0.0,264
2021-05-11,264,0.3312,1,0.5002,0.0,264
2021-05-12,264,0.3497,1,0.4923,0.0,264
2021-05-13,264,0.2873,1,0.4973,0.0,264
2021-05-14,264,0.3619,1,0.5039,0.0,264
2021-05-17,264,0.2884,1,0.4888,0.0,264
2021-05-18,264,0.3309,1,0.4909,0.0,264
2021-05-19,264,0.2973,0,0.4875,0.0,264
2021-05-20,264,0.2907,1,0.4781,0.0,264
2021-05-21,264,0.3187,1,0.4869,0.0,264
2021-05-24,264,0.3352,2,0.4901,0.0,264
2021-05-25,264,0.3451,1,0.4949,0.0,264
2021-05-26,264,0.3381,1,0.4898,0.0,264
2021-05-27,264,0.3329,2,0.4871,0.0,264
2021-05-28,264,0.2928,1,0.4985,0.0,264
2021-05-31,264,0.339,2,0.4884,0.0,264
2021-06-01,264,0.3432,1,0.498,0.0,264
2021-06-02,264,0.2924,2,0.4965,0.0,264
2021-06-03,264,0.3136,2,0.4927,0.0,264
2021-06-04,264,0.3075,1,0.4945,0.0,264
2021-06-07,264,0.3332,1,0.4962,0.0,264
2021-06-08,264,0.3116,1,0.4924,0.0,264
2021-06-09,264,0.3226,1,0.496,0.0,264
2021-06-10,264,0.3117,0,0.4925,0.0,264
2021-06-11,264,0.293,0,0.4969,0.0,264
2021-06-15,264,0.2836,1,0.4975,0.0,264
2021-06-16,264,0.2842,0,0.5052,0.0,264
2021-06-17,264,0.3212,0,0.5036,0.0,264
2021-06-18,264,0.3421,2,0.5003,0.0,264
2021-06-21,264,0.3384,1,0.5001,0.0,264
2021-06-22,264,0.3423,0,0.5063,0.0,264
2021-06-23,264,0.3193,2,0.5022,0.0,264
2021-06-24,264,0.2979,0,0.5002,0.0,264
2021-06-25,264,0.33,2,0.4962,0.0,264
2021-06-28,264,0.3225,0,0.5031,0.0,264
2021-06-29,264,0.2789,0,0.5014,0.0,264
2021-06-30,264,0.3264,1,0.5022,0.0,264
2021-07-01,264,0.2724,2,0.4953,0.0,264
2021-07-02,264,0.2994,2,0.5027,0.0,264
2021-07-05,264,0.3564,1,0.5068,0.0,264
2021-07-06,264,0.3298,1,0.5033,0.0,264
