trade_date,industry_count,avg_mainline_strength,active_mainline_count,avg_leader_density,avg_breakout_ratio,row_count
2023-11-13,258,0.36,0,0.5149,0.0,258
2023-11-14,258,0.3246,0,0.5123,0.0,258
2023-11-15,258,0.3426,0,0.5059,0.0,258
2023-11-16,258,0.2683,0,0.5024,0.0,258
2023-11-17,258,0.3466,0,0.5063,0.0,258
2023-11-20,258,0.3542,0,0.495,0.0,258
2023-11-21,258,0.2903,0,0.4961,0.0,258
2023-11-22,258,0.2669,0,0.5025,0.0,258
2023-11-23,258,0.3648,0,0.5038,0.0,258
2023-11-24,258,0.2686,0,0.5051,0.0,258
2023-11-27,258,0.3036,0,0.5049,0.0,258
2023-11-28,258,0.3513,0,0.4992,0.0,258
2023-11-29,258,0.2729,0,0.4963,0.0,258
2023-11-30,258,0.284,0,0.4948,0.0,258
2023-12-01,258,0.328,0,0.4922,0.0,258
2023-12-04,258,0.3081,0,0.4977,0.0,258
2023-12-05,258,0.247,0,0.5052,0.0,258
2023-12-06,258,0.3433,0,0.5099,0.0,258
2023-12-07,258,0.2866,0,0.5011,0.0,258
2023-12-08,258,0.2643,0,0.4827,0.0,258
2023-12-11,258,0.357,0,0.4856,0.0,258
2023-12-12,258,0.3346,0,0.486,0.0,258
2023-12-13,258,0.2701,0,0.4905,0.0,258
2023-12-14,258,0.3025,0,0.4895,0.0,258
2023-12-15,258,0.2861,0,0.4882,0.0,258
2023-12-18,258,0.2522,0,0.4899,0.0,258
2023-12-19,258,0.3123,0,0.4895,0.0,258
2023-12-20,258,0.2613,0,0.4863,0.0,258
2023-12-21,258,0.3498,0,0.4891,0.0,258
2023-12-22,258,0.2596,0,0.48,0.0,258
2023-12-25,258,0.2813,0,0.4688,0.0,258
2023-12-26,258,0.251,0,0.4698,0.0,258
2023-12-27,258,0.3462,0,0.4754,0.0,258
2023-12-28,258,0.3683,0,0.4722,0.0,258
2023-12-29,258,0.3585,0,0.4716,0.0,258
