trade_date,industry_count,avg_capital_flow_score,avg_flow_strength,avg_market_share,row_count
2024-01-02,286,0.1618,0.3032,0.0567,286
2024-01-03,286,0.1738,0.2976,0.0565,286
2024-01-04,286,0.1671,0.282,0.0566,286
2024-01-05,286,0.1784,0.2994,0.057,286
2024-01-08,286,0.1648,0.2828,0.0568,286
2024-01-09,286,0.1705,0.2867,0.0568,286
2024-01-10,286,0.1713,0.2866,0.0572,286
2024-01-11,286,0.1766,0.2907,0.0567,286
2024-01-12,286,0.1759,0.2953,0.0576,286
2024-01-15,286,0.168,0.2831,0.0578,286
2024-01-16,286,0.1777,0.2952,0.0573,286
2024-01-17,286,0.1685,0.2827,0.0571,286
2024-01-18,286,0.1932,0.3239,0.0568,286
2024-01-19,286,0.1637,0.2841,0.0564,286
2024-01-22,286,0.1884,0.3188,0.057,286
2024-01-23,286,0.1714,0.3036,0.0564,286
2024-01-24,286,0.182,0.3137,0.0562,286
2024-01-25,286,0.1887,0.323,0.0561,286
2024-01-26,286,0.1793,0.3122,0.0563,286
2024-01-29,286,0.1806,0.3111,0.0567,286
2024-01-30,286,0.1675,0.2889,0.057,286
2024-01-31,286,0.1858,0.3183,0.0569,286
2024-02-01,286,0.1738,0.3094,0.0567,286
2024-02-02,286,0.192,0.3365,0.0569,286
2024-02-05,286,0.1963,0.3523,0.0566,286
2024-02-06,286,0.2046,0.3756,0.0568,286
2024-02-07,286,0.2074,0.3792,0.057,286
2024-02-08,286,0.2064,0.3838,0.0573,286
2024-02-19,286,0.1945,0.363,0.0564,286
2024-02-20,286,0.1769,0.322,0.0551,286
2024-02-21,286,0.2033,0.353,0.0556,286
2024-02-22,286,0.1815,0.3299,0.055,286
2024-02-23,286,0.1951,0.3424,0.0552,286
2024-02-26,286,0.197,0.353,0.0558,286
2024-02-27,286,0.189,0.3389,0.0546,286
2024-02-28,286,0.2198,0.3905,0.0552,286
2024-02-29,286,0.1893,0.3543,0.0552,286
2024-03-01,286,0.189,0.3348,0.0541,286
2024-03-04,286,0.1912,0.3308,0.0543,286
2024-03-05,286,0.1882,0.3248,0.054,286
2024-03-06,286,0.1832,0.3174,0.0549,286
2024-03-07,286,0.1938,0.3335,0.0555,286
2024-03-08,286,0.1796,0.3115,0.0551,286
2024-03-11,286,0.1945,0.3273,0.0551,286
2024-03-12,286,0.2,0.345,0.0551,286
2024-03-13,286,0.1858,0.33,0.0543,286
2024-03-14,286,0.1872,0.329,0.0546,286
2024-03-15,286,0.1822,0.3194,0.0549,286
2024-03-18,286,0.1989,0.3415,0.0544,286
2024-03-19,286,0.1916,0.3373,0.0545,286
2024-03-20,286,0.187,0.3284,0.0546,286
2024-03-21,286,0.1981,0.3416,0.0548,286
2024-03-22,286,0.1935,0.3382,0.0547,286
2024-03-25,286,0.1902,0.3319,0.055,286
2024-03-26,286,0.185,0.323,0.0549,286
2024-03-27,286,0.1877,0.3229,0.0559,286
2024-03-28,286,0.1888,0.3243,0.0552,286
2024-03-29,286,0.1852,0.3185,0.0561,286
2024-04-01,286,0.1949,0.3331,0.0563,286
2024-04-02,286,0.1912,0.3353,0.0568,286
2024-04-03,286,0.1875,0.33,0.057,286
2024-04-08,286,0.1887,0.3315,0.0569,286
2024-04-09,286,0.1769,0.311,0.057,286
2024-04-10,286,0.1866,0.3226,0.0571,286
2024-04-11,286,0.1791,0.3096,0.0568,286
2024-04-12,286,0.1814,0.3135,0.0568,286
2024-04-15,286,0.2034,0.3578,0.0575,286
2024-04-16,286,0.1916,0.3478,0.0575,286
2024-04-17,286,0.1918,0.3441,0.0573,286
2024-04-18,286,0.1893,0.3305,0.0567,286
2024-04-19,286,0.1811,0.3138,0.0569,286
2024-04-22,285,0.1814,0.3115,0.0572,285
2024-04-23,286,0.1782,0.3033,0.0571,286
2024-04-24,286,0.1818,0.3067,0.0562,286
2024-04-25,286,0.1827,0.3124,0.0569,286
2024-04-26,286,0.2013,0.3391,0.0553,286
2024-04-29,286,0.2035,0.3533,0.0559,286
2024-04-30,286,0.1889,0.3387,0.0564,286
2024-05-06,286,0.1956,0.3388,0.0566,286
2024-05-07,286,0.1861,0.3301,0.0567,286
2024-05-08,286,0.1847,0.3229,0.0571,286
2024-05-09,286,0.1857,0.3203,0.0568,286
2024-05-10,286,0.1889,0.3259,0.057,286
2024-05-13,286,0.1853,0.3211,0.0569,286
2024-05-14,286,0.1788,0.3096,0.057,286
2024-05-15,286,0.1782,0.3063,0.0569,286
2024-05-16,286,0.1886,0.3176,0.0568,286
2024-05-17,286,0.1862,0.3186,0.0564,286
2024-05-20,286,0.1942,0.3336,0.0567,286
2024-05-21,286,0.1766,0.3126,0.0571,286
2024-05-22,285,0.1829,0.3124,0.0569,285
2024-05-23,285,0.1888,0.3248,0.0571,285
2024-05-24,285,0.177,0.3069,0.0566,285
2024-05-27,285,0.1813,0.3079,0.0573,285
2024-05-28,285,0.1754,0.2974,0.0571,285
2024-05-29,285,0.1735,0.2925,0.057,285
2024-05-30,285,0.177,0.2942,0.057,285
2024-05-31,285,0.1748,0.2907,0.0565,285
2024-06-03,285,0.1867,0.3119,0.0566,285
2024-06-04,285,0.1773,0.3021,0.0568,285
2024-06-05,285,0.1719,0.2922,0.0566,285
2024-06-06,285,0.1939,0.3298,0.0566,285
2024-06-07,285,0.1706,0.2981,0.0561,285
2024-06-11,285,0.1682,0.2787,0.0555,285
2024-06-12,285,0.1712,0.2784,0.0558,285
2024-06-13,285,0.1775,0.2883,0.0553,285
2024-06-14,285,0.179,0.2861,0.0545,285
2024-06-17,285,0.1679,0.2751,0.0545,285
2024-06-18,285,0.1722,0.2806,0.0544,285
2024-06-19,285,0.171,0.2791,0.0547,285
2024-06-20,285,0.1752,0.2893,0.0553,285
2024-06-21,285,0.1634,0.2652,0.0551,285
2024-06-24,285,0.1784,0.2917,0.0554,285
2024-06-25,285,0.1652,0.2736,0.055,285
2024-06-26,285,0.1707,0.2811,0.0554,285
2024-06-27,285,0.1674,0.274,0.0551,285
2024-06-28,285,0.1749,0.2808,0.0548,285
2024-07-01,285,0.1684,0.2752,0.0556,285
2024-07-02,285,0.168,0.2735,0.0554,285
2024-07-03,285,0.1629,0.2677,0.0555,285
2024-07-04,285,0.1682,0.2766,0.056,285
2024-07-05,285,0.1592,0.2583,0.0552,285
2024-07-08,285,0.1647,0.265,0.0555,285
