trade_date,industry_count,avg_capital_flow_score,avg_flow_strength,avg_market_share,row_count
2016-03-02,303,0.2115,0.3637,0.0536,303
2016-03-03,303,0.2071,0.3691,0.0535,303
2016-03-04,303,0.1999,0.3617,0.0535,303
2016-03-07,303,0.1809,0.3285,0.054,303
2016-03-08,303,0.1995,0.3503,0.0543,303
2016-03-09,303,0.177,0.3134,0.0543,303
2016-03-10,303,0.1716,0.2944,0.0543,303
2016-03-11,303,0.1646,0.278,0.0542,303
2016-03-14,303,0.204,0.3424,0.0542,303
2016-03-15,303,0.1787,0.3147,0.0544,303
2016-03-16,303,0.1787,0.3115,0.0535,303
2016-03-17,303,0.2063,0.3566,0.0539,303
2016-03-18,303,0.2242,0.3957,0.0542,303
2016-03-21,303,0.2181,0.4021,0.0533,303
2016-03-22,303,0.2041,0.3831,0.0533,303
2016-03-23,303,0.198,0.3651,0.0532,303
2016-03-24,303,0.211,0.3783,0.0537,303
2016-03-25,303,0.1889,0.3455,0.0538,303
2016-03-28,303,0.2062,0.366,0.0544,303
2016-03-29,303,0.1894,0.346,0.0542,303
2016-03-30,303,0.2046,0.3594,0.0539,303
2016-03-31,303,0.2077,0.3721,0.0542,303
2016-04-01,303,0.1929,0.3533,0.0548,303
2016-04-05,303,0.2109,0.3783,0.0546,303
2016-04-06,303,0.2044,0.3759,0.0548,303
2016-04-07,303,0.2038,0.3738,0.0548,303
2016-04-08,303,0.1902,0.3519,0.0546,303
2016-04-11,303,0.2032,0.3659,0.0544,303
2016-04-12,303,0.1908,0.3502,0.0548,303
2016-04-13,303,0.2181,0.3901,0.0547,303
2016-04-14,303,0.1893,0.36,0.0545,303
2016-04-15,303,0.1942,0.3579,0.0549,303
2016-04-18,303,0.1897,0.3479,0.055,303
2016-04-19,303,0.1846,0.3344,0.055,303
2016-04-20,303,0.2224,0.394,0.0549,303
2016-04-21,303,0.182,0.3408,0.0548,303
2016-04-22,303,0.1755,0.3121,0.0549,303
2016-04-25,303,0.1777,0.3052,0.0552,303
2016-04-26,303,0.1781,0.3059,0.0552,303
2016-04-27,303,0.1888,0.3204,0.0552,303
2016-04-28,303,0.1837,0.3193,0.0549,303
2016-04-29,303,0.1701,0.2931,0.0548,303
2016-05-03,303,0.2025,0.3434,0.055,303
2016-05-04,303,0.1929,0.3432,0.0551,303
2016-05-05,303,0.1843,0.3256,0.055,303
2016-05-06,303,0.2129,0.3709,0.055,303
2016-05-09,303,0.1839,0.3434,0.0551,303
2016-05-10,303,0.1636,0.289,0.0551,303
2016-05-11,303,0.1816,0.3035,0.055,303
2016-05-12,302,0.1774,0.303,0.0551,302
2016-05-13,302,0.1702,0.2848,0.0547,302
2016-05-16,301,0.1764,0.2931,0.0551,301
2016-05-17,301,0.1873,0.31,0.0545,301
2016-05-18,301,0.1807,0.313,0.0545,301
2016-05-19,302,0.17,0.2896,0.0535,302
2016-05-20,302,0.1713,0.2831,0.0533,302
2016-05-23,302,0.1881,0.3074,0.0541,302
2016-05-24,302,0.1753,0.2943,0.0548,302
2016-05-25,302,0.1772,0.2927,0.0542,302
2016-05-26,302,0.1805,0.3,0.0543,302
2016-05-27,302,0.1739,0.2915,0.054,302
2016-05-30,302,0.1656,0.2753,0.0543,302
2016-05-31,302,0.2102,0.3534,0.0541,302
2016-06-01,302,0.201,0.3526,0.0539,302
2016-06-02,302,0.1915,0.3392,0.0541,302
2016-06-03,302,0.2028,0.3503,0.054,302
2016-06-06,302,0.1858,0.3307,0.0543,302
2016-06-07,302,0.1875,0.3248,0.0543,302
2016-06-08,302,0.1925,0.3276,0.0538,302
2016-06-13,302,0.1975,0.3408,0.0541,302
2016-06-14,302,0.1697,0.2989,0.054,302
2016-06-15,302,0.2047,0.3375,0.0542,302
2016-06-16,302,0.1929,0.3324,0.054,302
2016-06-17,302,0.1911,0.3326,0.0543,302
2016-06-20,302,0.186,0.3253,0.0545,302
2016-06-21,302,0.1964,0.339,0.0539,302
2016-06-22,302,0.181,0.3171,0.0539,302
2016-06-23,302,0.1927,0.3251,0.0542,302
2016-06-24,302,0.205,0.3518,0.0542,302
2016-06-27,302,0.1881,0.3363,0.0537,302
2016-06-28,302,0.2038,0.3536,0.0539,302
2016-06-29,302,0.1957,0.3467,0.0545,302
2016-06-30,302,0.1865,0.3315,0.0542,302
2016-07-01,302,0.1835,0.3237,0.0545,302
2016-07-04,302,0.2021,0.3534,0.0547,302
2016-07-05,302,0.2014,0.3588,0.0548,302
2016-07-06,301,0.195,0.3513,0.0543,301
2016-07-07,302,0.2053,0.3623,0.0546,302
2016-07-08,302,0.1851,0.3367,0.0544,302
2016-07-11,302,0.2027,0.3561,0.0541,302
2016-07-12,302,0.2015,0.362,0.0544,302
2016-07-13,302,0.1954,0.3547,0.0543,302
2016-07-14,302,0.1834,0.3304,0.0545,302
2016-07-15,302,0.1876,0.3263,0.0548,302
2016-07-18,302,0.1873,0.3229,0.0549,302
2016-07-19,302,0.1831,0.3109,0.0548,302
2016-07-20,302,0.182,0.3135,0.0543,302
2016-07-21,302,0.1897,0.3248,0.0545,302
2016-07-22,302,0.1823,0.319,0.0542,302
2016-07-25,302,0.1792,0.3107,0.0542,302
2016-07-26,302,0.1797,0.3105,0.0546,302
2016-07-27,302,0.2183,0.3805,0.0549,302
2016-07-28,302,0.1783,0.3299,0.0549,302
2016-07-29,302,0.167,0.289,0.055,302
2016-08-01,302,0.1718,0.295,0.055,302
2016-08-02,302,0.1556,0.2573,0.0549,302
2016-08-03,302,0.1776,0.2785,0.0549,302
2016-08-04,302,0.1778,0.2852,0.0542,302
2016-08-05,302,0.1702,0.2767,0.0537,302
2016-08-08,302,0.1692,0.2771,0.0538,302
2016-08-09,302,0.1825,0.2967,0.0543,302
2016-08-10,302,0.18,0.2975,0.0544,302
2016-08-11,302,0.1736,0.2891,0.054,302
2016-08-12,302,0.1631,0.2672,0.0523,302
2016-08-15,302,0.2066,0.342,0.0518,302
2016-08-16,302,0.1934,0.3352,0.0531,302
2016-08-17,302,0.1888,0.3255,0.0534,302
2016-08-18,302,0.1889,0.3241,0.0523,302
2016-08-19,302,0.1813,0.3096,0.0534,302
2016-08-22,302,0.184,0.3131,0.0535,302
2016-08-23,302,0.1724,0.2922,0.0537,302
2016-08-24,302,0.1728,0.2881,0.0539,302
2016-08-25,302,0.1847,0.3084,0.0539,302
2016-08-26,302,0.1763,0.3028,0.0542,302
2016-08-29,302,0.168,0.2874,0.054,302
2016-08-30,302,0.1688,0.2847,0.0541,302
2016-08-31,302,0.1718,0.2863,0.0531,302
2016-09-01,302,0.174,0.2945,0.0532,302
2016-09-02,302,0.171,0.2909,0.0537,302
2016-09-05,302,0.1702,0.2853,0.054,302
2016-09-06,302,0.1887,0.3184,0.0541,302
2016-09-07,303,0.1865,0.3254,0.0543,303
2016-09-08,303,0.1699,0.2985,0.0541,303
2016-09-09,304,0.1806,0.3063,0.0541,304
2016-09-12,304,0.1864,0.3234,0.0542,304
2016-09-13,304,0.1624,0.2791,0.0536,304
2016-09-14,304,0.1698,0.2763,0.0536,304
2016-09-19,304,0.165,0.2717,0.0546,304
2016-09-20,304,0.17,0.2718,0.0543,304
2016-09-21,304,0.1685,0.2732,0.0543,304
2016-09-22,304,0.1759,0.2862,0.0535,304
2016-09-23,304,0.1729,0.287,0.0542,304
2016-09-26,304,0.179,0.3019,0.0547,304
2016-09-27,304,0.1614,0.2737,0.0541,304
2016-09-28,304,0.158,0.2571,0.0541,304
2016-09-29,304,0.1659,0.2654,0.0542,304
2016-09-30,304,0.1575,0.2553,0.0541,304
2016-10-10,304,0.1865,0.3072,0.0541,304
2016-10-11,304,0.1808,0.309,0.0547,304
2016-10-12,304,0.1747,0.2981,0.0549,304
2016-10-13,304,0.1758,0.2975,0.0548,304
2016-10-14,304,0.1751,0.2941,0.0547,304
2016-10-17,304,0.1831,0.3107,0.0551,304
2016-10-18,304,0.1819,0.3105,0.0547,304
2016-10-19,304,0.1861,0.3157,0.0549,304
2016-10-20,304,0.1873,0.3167,0.0549,304
2016-10-21,304,0.184,0.315,0.0547,304
2016-10-24,304,0.1868,0.3209,0.0541,304
2016-10-25,304,0.1858,0.3195,0.0547,304
2016-10-26,304,0.1901,0.3245,0.0546,304
2016-10-27,304,0.1725,0.2973,0.0545,304
2016-10-28,304,0.1852,0.3116,0.0537,304
2016-10-31,304,0.1711,0.2932,0.0545,304
2016-11-01,304,0.1839,0.3107,0.0542,304
2016-11-02,304,0.1898,0.3216,0.0541,304
2016-11-03,304,0.1963,0.3349,0.0535,304
2016-11-04,304,0.1835,0.3221,0.0543,304
2016-11-07,304,0.1785,0.314,0.0545,304
2016-11-08,304,0.1864,0.319,0.0549,304
2016-11-09,304,0.1981,0.3419,0.0539,304
2016-11-10,304,0.1938,0.3424,0.054,304
2016-11-11,304,0.1993,0.352,0.0537,304
2016-11-14,304,0.1957,0.3522,0.0537,304
2016-11-15,304,0.1856,0.3347,0.0542,304
2016-11-16,304,0.1891,0.3356,0.0542,304
2016-11-17,304,0.1782,0.3167,0.0544,304
2016-11-18,304,0.1793,0.3129,0.0541,304
2016-11-21,304,0.1882,0.3236,0.0545,304
2016-11-22,304,0.1936,0.3366,0.0544,304
2016-11-23,304,0.1914,0.339,0.054,304
2016-11-24,304,0.1855,0.3271,0.0542,304
2016-11-25,304,0.1837,0.3241,0.054,304
2016-11-28,304,0.1811,0.3119,0.0534,304
2016-11-29,304,0.1888,0.3224,0.0536,304
2016-11-30,304,0.1721,0.2987,0.0536,304
2016-12-01,304,0.1736,0.2907,0.0531,304
2016-12-02,304,0.1848,0.3107,0.0537,304
2016-12-05,304,0.1669,0.2794,0.0532,304
2016-12-06,304,0.1644,0.2649,0.0541,304
2016-12-07,304,0.1729,0.2755,0.0546,304
2016-12-08,304,0.1747,0.2793,0.055,304
2016-12-09,303,0.1741,0.2816,0.0544,303
2016-12-12,303,0.2001,0.3385,0.0551,303
2016-12-13,303,0.1654,0.2911,0.0549,303
2016-12-14,303,0.1772,0.2901,0.0548,303
2016-12-15,303,0.1759,0.2881,0.0548,303
2016-12-16,303,0.1771,0.2867,0.0551,303
2016-12-19,303,0.1732,0.2789,0.0553,303
2016-12-20,303,0.1663,0.2703,0.055,303
2016-12-21,303,0.1762,0.2844,0.0553,303
2016-12-22,303,0.17,0.2781,0.0555,303
2016-12-23,303,0.1721,0.2801,0.0554,303
2016-12-26,303,0.1665,0.2737,0.0554,303
2016-12-27,303,0.1643,0.2686,0.0553,303
2016-12-28,303,0.1634,0.2638,0.055,303
2016-12-29,303,0.161,0.2586,0.055,303
2016-12-30,303,0.1608,0.2576,0.055,303
