trade_date,industry_count,avg_capital_flow_score,avg_flow_strength,avg_market_share,row_count
2019-01-02,304,0.1383,0.2228,0.0534,304
2019-01-03,304,0.1596,0.2369,0.0531,304
2019-01-04,304,0.1723,0.2636,0.0525,304
2019-01-07,304,0.1715,0.2751,0.0529,304
2019-01-08,304,0.1584,0.258,0.053,304
2019-01-09,304,0.1827,0.2881,0.0537,304
2019-01-10,304,0.1608,0.2648,0.0533,304
2019-01-11,304,0.1652,0.2662,0.0533,304
2019-01-14,304,0.1664,0.2636,0.0542,304
2019-01-15,304,0.17,0.2672,0.053,304
2019-01-16,304,0.1668,0.265,0.0537,304
2019-01-17,304,0.1676,0.2642,0.0541,304
2019-01-18,304,0.1714,0.2629,0.0541,304
2019-01-21,304,0.1666,0.2566,0.0543,304
2019-01-22,304,0.1647,0.2567,0.0546,304
2019-01-23,304,0.1629,0.2483,0.055,304
2019-01-24,304,0.1738,0.2659,0.054,304
2019-01-25,304,0.1722,0.2693,0.0542,304
2019-01-28,304,0.1635,0.2588,0.0536,304
2019-01-29,304,0.1677,0.2685,0.0543,304
2019-01-30,304,0.1512,0.235,0.0543,304
2019-01-31,304,0.1694,0.261,0.0538,304
2019-02-01,304,0.1523,0.2344,0.0534,304
2019-02-11,304,0.1684,0.2533,0.0534,304
2019-02-12,304,0.176,0.2757,0.0539,304
2019-02-13,304,0.1885,0.3039,0.0533,304
2019-02-14,304,0.1733,0.2914,0.053,304
2019-02-15,304,0.1776,0.2907,0.0531,304
2019-02-18,304,0.1986,0.3312,0.0532,304
2019-02-19,304,0.1971,0.3419,0.0531,304
2019-02-20,304,0.1841,0.3238,0.0535,304
2019-02-21,304,0.2001,0.3438,0.0532,304
2019-02-22,304,0.1895,0.333,0.0521,304
2019-02-25,304,0.2278,0.3956,0.0528,304
2019-02-26,304,0.2169,0.3972,0.0527,304
2019-02-27,304,0.2,0.3733,0.0527,304
2019-02-28,304,0.1896,0.3451,0.0534,304
2019-03-01,304,0.1893,0.3329,0.0524,304
2019-03-04,304,0.2251,0.3909,0.0527,304
2019-03-05,304,0.204,0.3779,0.0536,304
2019-03-06,304,0.2208,0.3974,0.0531,304
2019-03-07,304,0.2156,0.399,0.0526,304
2019-03-08,304,0.2147,0.398,0.0524,304
2019-03-11,304,0.1991,0.3734,0.0526,304
2019-03-12,304,0.2202,0.3972,0.0533,304
2019-03-13,304,0.2065,0.386,0.053,304
2019-03-14,304,0.1967,0.3668,0.0535,304
2019-03-15,304,0.1984,0.3541,0.0539,304
2019-03-18,304,0.2081,0.3653,0.054,304
2019-03-19,304,0.1991,0.3596,0.0539,304
2019-03-20,304,0.2044,0.3682,0.0538,304
2019-03-21,304,0.2101,0.3777,0.0532,304
2019-03-22,304,0.2031,0.37,0.0544,304
2019-03-25,304,0.2019,0.3636,0.0542,304
2019-03-26,304,0.1989,0.3597,0.0541,304
2019-03-27,304,0.1904,0.3392,0.054,304
2019-03-28,304,0.1938,0.337,0.054,304
2019-03-29,304,0.2056,0.3573,0.0527,304
2019-04-01,304,0.2208,0.3886,0.0534,304
2019-04-02,304,0.2124,0.3872,0.0538,304
2019-04-03,304,0.2026,0.3726,0.0532,304
2019-04-04,304,0.2133,0.3826,0.0539,304
2019-04-08,304,0.2165,0.3898,0.0544,304
2019-04-09,304,0.1971,0.3611,0.054,304
2019-04-10,304,0.2069,0.3666,0.0535,304
2019-04-11,304,0.2005,0.3607,0.0542,304
2019-04-12,304,0.1846,0.3326,0.0544,304
2019-04-15,304,0.2016,0.3491,0.0543,304
2019-04-16,304,0.1948,0.3466,0.0535,304
2019-04-17,304,0.2036,0.356,0.0543,304
2019-04-18,304,0.1952,0.3465,0.0546,304
2019-04-19,304,0.1932,0.3365,0.0544,304
2019-04-22,304,0.1994,0.344,0.054,304
2019-04-23,304,0.1939,0.3388,0.0541,304
2019-04-24,304,0.1849,0.32,0.0538,304
2019-04-25,304,0.2005,0.3458,0.0539,304
2019-04-26,304,0.1808,0.3176,0.0534,304
2019-04-29,304,0.1897,0.3298,0.0533,304
2019-04-30,304,0.167,0.2897,0.0534,304
2019-05-06,304,0.1945,0.3283,0.0531,304
2019-05-07,304,0.1756,0.3035,0.0531,304
2019-05-08,304,0.1784,0.2994,0.0537,304
2019-05-09,304,0.1694,0.2794,0.0532,304
2019-05-10,304,0.2011,0.3275,0.0533,304
2019-05-13,304,0.1724,0.294,0.0539,304
