trade_date,industry_count,avg_capital_flow_score,avg_flow_strength,avg_market_share,row_count
2021-04-19,304,0.1956,0.3189,0.0536,304
2021-04-20,304,0.193,0.3219,0.0538,304
2021-04-21,304,0.182,0.3044,0.0535,304
2021-04-22,304,0.1855,0.3016,0.0536,304
2021-04-23,304,0.1899,0.3082,0.0537,304
2021-04-26,304,0.1938,0.3114,0.0535,304
2021-04-27,304,0.1816,0.3029,0.0535,304
2021-04-28,304,0.1837,0.2967,0.053,304
2021-04-29,304,0.1887,0.3013,0.0531,304
2021-04-30,304,0.1901,0.3046,0.0535,304
2021-05-06,304,0.1875,0.2961,0.0533,304
2021-05-07,304,0.1913,0.3042,0.0538,304
2021-05-10,304,0.1883,0.3045,0.0539,304
2021-05-11,304,0.1885,0.3057,0.0536,304
2021-05-12,304,0.1856,0.3018,0.0543,304
2021-05-13,304,0.1886,0.3047,0.0539,304
2021-05-14,304,0.1909,0.3108,0.0524,304
2021-05-17,304,0.1927,0.3129,0.053,304
2021-05-18,304,0.179,0.291,0.0535,304
2021-05-19,304,0.1883,0.2977,0.0532,304
2021-05-20,304,0.1919,0.3054,0.0532,304
2021-05-21,304,0.1827,0.294,0.053,304
2021-05-24,304,0.1883,0.2982,0.0527,304
2021-05-25,304,0.1946,0.3073,0.0516,304
2021-05-26,304,0.1924,0.3164,0.0524,304
2021-05-27,304,0.1918,0.3158,0.0533,304
2021-05-28,304,0.1944,0.3193,0.0525,304
2021-05-31,304,0.1935,0.3172,0.0529,304
2021-06-01,304,0.1998,0.3269,0.0535,304
2021-06-02,304,0.199,0.3337,0.0539,304
2021-06-03,304,0.1948,0.3257,0.0535,304
2021-06-04,304,0.1919,0.3182,0.0528,304
2021-06-07,304,0.1921,0.3148,0.0529,304
2021-06-08,304,0.1918,0.3174,0.0524,304
2021-06-09,304,0.1864,0.3122,0.0532,304
2021-06-10,304,0.1936,0.3184,0.0527,304
2021-06-11,304,0.1966,0.3245,0.0525,304
2021-06-15,304,0.1858,0.314,0.0529,304
2021-06-16,304,0.1835,0.3004,0.0527,304
2021-06-17,304,0.1802,0.2932,0.0524,304
2021-06-18,304,0.191,0.3041,0.0522,304
2021-06-21,304,0.1905,0.3079,0.0526,304
2021-06-22,304,0.1933,0.3179,0.0534,304
2021-06-23,304,0.193,0.3166,0.0527,304
2021-06-24,304,0.1886,0.3153,0.0529,304
2021-06-25,304,0.1904,0.3134,0.0522,304
2021-06-28,304,0.1896,0.3104,0.0531,304
2021-06-29,304,0.1908,0.3092,0.0533,304
2021-06-30,304,0.1793,0.2951,0.0526,304
2021-07-01,304,0.1891,0.3054,0.0522,304
2021-07-02,304,0.1865,0.2976,0.0526,304
2021-07-05,304,0.1869,0.2969,0.0528,304
2021-07-06,304,0.1947,0.3098,0.0526,304
2021-07-07,304,0.187,0.3043,0.0526,304
2021-07-08,304,0.1976,0.3195,0.0525,304
2021-07-09,304,0.1893,0.3121,0.0522,304
2021-07-12,304,0.2006,0.3263,0.0522,304
2021-07-13,304,0.1944,0.3235,0.0527,304
2021-07-14,304,0.1977,0.3249,0.0528,304
2021-07-15,304,0.1946,0.3258,0.0529,304
2021-07-16,304,0.1943,0.3159,0.0527,304
2021-07-19,304,0.191,0.3133,0.0529,304
2021-07-20,304,0.1824,0.2982,0.0533,304
2021-07-21,304,0.1985,0.3151,0.0527,304
2021-07-22,304,0.1967,0.3224,0.0524,304
2021-07-23,304,0.2016,0.334,0.0524,304
2021-07-26,304,0.2002,0.3336,0.0524,304
2021-07-27,304,0.2025,0.3314,0.0524,304
2021-07-28,304,0.1931,0.3289,0.0529,304
2021-07-29,304,0.1912,0.3152,0.0523,304
2021-07-30,304,0.1985,0.3231,0.0524,304
2021-08-02,304,0.2072,0.3357,0.0524,304
2021-08-03,304,0.1982,0.3331,0.0528,304
2021-08-04,304,0.1918,0.3162,0.0526,304
2021-08-05,304,0.1977,0.3224,0.0527,304
2021-08-06,304,0.1907,0.3109,0.0524,304
2021-08-09,304,0.1978,0.3196,0.053,304
2021-08-10,304,0.1991,0.3284,0.0524,304
2021-08-11,304,0.1988,0.3285,0.0534,304
2021-08-12,304,0.1972,0.3265,0.0532,304
2021-08-13,304,0.197,0.3249,0.0533,304
2021-08-16,304,0.1997,0.3317,0.0537,304
2021-08-17,304,0.2047,0.3436,0.0538,304
2021-08-18,304,0.1908,0.3222,0.0524,304
2021-08-19,304,0.1936,0.32,0.052,304
2021-08-20,304,0.1965,0.3219,0.0525,304
2021-08-23,304,0.1987,0.33,0.0526,304
2021-08-24,304,0.1991,0.3323,0.0524,304
2021-08-25,304,0.1952,0.3303,0.0531,304
2021-08-26,304,0.2012,0.3389,0.0534,304
2021-08-27,304,0.1964,0.3321,0.0533,304
2021-08-30,304,0.2073,0.3424,0.0531,304
2021-08-31,304,0.2005,0.3361,0.0536,304
2021-09-01,304,0.2114,0.3537,0.0529,304
2021-09-02,304,0.1946,0.3328,0.0533,304
2021-09-03,304,0.2079,0.3489,0.0532,304
2021-09-06,304,0.1967,0.3364,0.0532,304
2021-09-07,304,0.1976,0.3365,0.0529,304
2021-09-08,304,0.2033,0.3477,0.0533,304
2021-09-09,304,0.1978,0.3424,0.0537,304
2021-09-10,304,0.2017,0.3428,0.0533,304
2021-09-13,304,0.1954,0.3312,0.0533,304
2021-09-14,304,0.2001,0.338,0.053,304
2021-09-15,304,0.1912,0.3217,0.0532,304
2021-09-16,304,0.2044,0.3446,0.0535,304
2021-09-17,304,0.1925,0.3335,0.0534,304
2021-09-22,304,0.1805,0.307,0.0536,304
2021-09-23,304,0.1967,0.3231,0.0535,304
2021-09-24,304,0.1952,0.3284,0.0537,304
2021-09-27,304,0.2003,0.3384,0.0533,304
2021-09-28,304,0.1727,0.291,0.053,304
2021-09-29,304,0.1866,0.3021,0.0534,304
2021-09-30,304,0.1711,0.276,0.0531,304
2021-10-08,304,0.1877,0.2975,0.0536,304
2021-10-11,304,0.1802,0.2932,0.054,304
2021-10-12,304,0.1847,0.3003,0.0541,304
2021-10-13,304,0.1756,0.2871,0.0538,304
2021-10-14,304,0.1783,0.2865,0.0542,304
2021-10-15,304,0.1871,0.2939,0.0539,304
2021-10-18,304,0.18,0.2884,0.0532,304
2021-10-19,304,0.1796,0.2871,0.0535,304
2021-10-20,304,0.1835,0.2928,0.0536,304
2021-10-21,304,0.1827,0.2935,0.0537,304
2021-10-22,304,0.1864,0.2983,0.054,304
2021-10-25,304,0.1821,0.2917,0.0534,304
2021-10-26,304,0.1879,0.2985,0.0531,304
2021-10-27,304,0.1886,0.3072,0.0533,304
2021-10-28,304,0.1892,0.3059,0.0533,304
2021-10-29,304,0.1874,0.2984,0.0531,304
2021-11-01,304,0.1924,0.3065,0.0533,304
2021-11-02,304,0.197,0.3219,0.0541,304
2021-11-03,304,0.1749,0.2894,0.0541,304
2021-11-04,304,0.189,0.3026,0.0536,304
2021-11-05,304,0.1939,0.316,0.0534,304
2021-11-08,304,0.1841,0.3035,0.0532,304
2021-11-09,304,0.1867,0.3043,0.0535,304
2021-11-10,304,0.19,0.3103,0.0533,304
2021-11-11,304,0.1918,0.3181,0.0531,304
2021-11-12,304,0.191,0.3191,0.0537,304
2021-11-15,304,0.1967,0.3319,0.0539,304
2021-11-16,304,0.1918,0.3278,0.0539,304
2021-11-17,304,0.1862,0.3157,0.0539,304
2021-11-18,304,0.1939,0.3243,0.0537,304
2021-11-19,304,0.1893,0.3198,0.0535,304
2021-11-22,304,0.1962,0.3251,0.0531,304
2021-11-23,304,0.1932,0.3258,0.0534,304
2021-11-24,304,0.1941,0.3304,0.0535,304
2021-11-25,304,0.188,0.3218,0.054,304
2021-11-26,304,0.1894,0.3218,0.0537,304
2021-11-29,304,0.1936,0.3238,0.0536,304
2021-11-30,304,0.1946,0.3296,0.0535,304
2021-12-01,304,0.1918,0.3289,0.0537,304
2021-12-02,304,0.1947,0.3336,0.0538,304
2021-12-03,304,0.1895,0.3214,0.0538,304
2021-12-06,304,0.1956,0.3306,0.0534,304
2021-12-07,304,0.1942,0.3264,0.0537,304
2021-12-08,304,0.1875,0.3136,0.0532,304
2021-12-09,304,0.1997,0.3299,0.0531,304
2021-12-10,304,0.1948,0.3284,0.0536,304
2021-12-13,288,0.1951,0.3342,0.0559,288
2021-12-14,288,0.1919,0.3323,0.0567,288
2021-12-15,288,0.1948,0.3372,0.0569,288
2021-12-16,288,0.1938,0.3357,0.0568,288
2021-12-17,288,0.196,0.3392,0.0567,288
2021-12-20,288,0.1957,0.3399,0.0569,288
2021-12-21,288,0.1914,0.334,0.0572,288
2021-12-22,288,0.1973,0.3383,0.057,288
2021-12-23,288,0.1948,0.3372,0.057,288
2021-12-24,288,0.1967,0.3422,0.0565,288
2021-12-27,288,0.1844,0.3157,0.0568,288
2021-12-28,288,0.1872,0.3114,0.0569,288
2021-12-29,288,0.1899,0.3186,0.0568,288
2021-12-30,288,0.1898,0.3217,0.0565,288
2021-12-31,288,0.1577,0.2417,0.0568,288
