trade_date,industry_count,avg_capital_flow_score,avg_flow_strength,avg_market_share,row_count
2025-12-11,289,0.1794,0.3465,0.048,289
2025-12-12,289,0.1952,0.3462,0.0474,289
2025-12-15,289,0.1833,0.3324,0.048,289
2025-12-16,289,0.1866,0.3342,0.0483,289
2025-12-17,289,0.1858,0.3344,0.0478,289
2025-12-18,289,0.1813,0.3257,0.048,289
2025-12-19,289,0.1906,0.3353,0.0487,289
2025-12-22,289,0.1879,0.3345,0.0478,289
2025-12-23,289,0.1881,0.3345,0.0478,289
2025-12-24,289,0.1849,0.3285,0.0473,289
2025-12-25,289,0.1904,0.3347,0.0476,289
2025-12-26,289,0.1956,0.3451,0.0474,289
2025-12-29,289,0.1927,0.3446,0.0477,289
2025-12-30,289,0.1898,0.3398,0.0474,289
2025-12-31,289,0.0675,0.0403,0.0474,289
2026-01-05,289,0.2035,0.359,0.0473,289
2026-01-06,289,0.2013,0.3655,0.0471,289
2026-01-07,289,0.2002,0.3674,0.0469,289
2026-01-08,289,0.197,0.3626,0.0468,289
2026-01-09,375,0.1956,0.3674,0.0408,375
2026-01-12,375,0.2063,0.3832,0.0408,375
2026-01-13,375,0.2034,0.3859,0.0408,375
2026-01-14,375,0.2073,0.391,0.0407,375
2026-01-15,375,0.1842,0.3599,0.0407,375
2026-01-16,375,0.1934,0.3618,0.0405,375
2026-01-19,375,0.1907,0.3626,0.0409,375
2026-01-20,375,0.1945,0.3649,0.0412,375
2026-01-21,375,0.1848,0.3508,0.0409,375
2026-01-22,375,0.1898,0.3539,0.0409,375
2026-01-23,375,0.1978,0.3668,0.041,375
2026-01-26,375,0.2017,0.3808,0.0415,375
2026-01-27,375,0.186,0.3637,0.0408,375
2026-01-28,375,0.1905,0.3558,0.041,375
2026-01-29,375,0.1984,0.3684,0.0412,375
2026-01-30,375,0.1909,0.3645,0.0416,375
2026-02-02,375,0.1872,0.357,0.0414,375
2026-02-03,375,0.1806,0.3396,0.0407,375
2026-02-04,375,0.1848,0.342,0.0414,375
2026-02-05,375,0.1798,0.3355,0.0419,375
2026-02-06,375,0.1815,0.3366,0.0417,375
2026-02-09,375,0.1819,0.3368,0.041,375
2026-02-10,375,0.176,0.3256,0.0411,375
2026-02-11,375,0.1736,0.3172,0.0413,375
2026-02-12,375,0.1776,0.3248,0.041,375
2026-02-13,375,0.1674,0.3091,0.041,375
2026-02-24,375,0.1826,0.3294,0.0406,375
2026-02-25,375,0.1869,0.3394,0.0411,375
2026-02-26,375,0.1824,0.3394,0.0404,375
2026-02-27,375,0.1815,0.3353,0.0406,375
2026-03-02,375,0.2026,0.3711,0.041,375
2026-03-03,375,0.1977,0.373,0.041,375
2026-03-04,375,0.1761,0.3386,0.0414,375
2026-03-05,375,0.1789,0.332,0.0407,375
2026-03-06,375,0.1769,0.3289,0.0411,375
2026-03-09,375,0.1926,0.3469,0.0413,375
2026-03-10,375,0.1771,0.3303,0.0407,375
2026-03-11,375,0.1825,0.3324,0.0406,375
2026-03-12,375,0.1825,0.3337,0.041,375
2026-03-13,375,0.1822,0.3349,0.0395,375
2026-03-16,375,0.1811,0.3339,0.0408,375
2026-03-17,375,0.1795,0.3325,0.0409,375
2026-03-18,375,0.1724,0.3184,0.0404,375
2026-03-19,375,0.1792,0.3262,0.041,375
2026-03-20,375,0.1813,0.3335,0.0401,375
2026-03-23,375,0.1977,0.3644,0.0412,375
2026-03-24,375,0.1779,0.3403,0.0411,375
2026-03-25,375,0.1797,0.3287,0.0407,375
2026-03-26,375,0.1734,0.3174,0.0408,375
2026-03-27,375,0.1717,0.3107,0.0411,375
2026-03-30,375,0.1763,0.3165,0.0384,375
2026-03-31,375,0.1784,0.3228,0.0374,375
2026-04-01,375,0.169,0.3098,0.0264,375
2026-04-02,375,0.1664,0.3061,0.0301,375
2026-04-03,375,0.1631,0.3011,0.0321,375
2026-04-07,375,0.1382,0.2318,0.0414,375
2026-04-08,375,0.1482,0.2316,0.0409,375
2026-04-09,375,0.1343,0.2315,0.0405,375
2026-04-10,375,0.1393,0.2314,0.04,375
2026-04-13,375,0.1375,0.2315,0.0404,375
2026-04-14,375,0.141,0.2313,0.0402,375
2026-04-15,375,0.1398,0.2314,0.0403,375
2026-04-16,375,0.1386,0.2315,0.0404,375
2026-04-17,375,0.1396,0.2313,0.0402,375
2026-04-20,375,0.14,0.2313,0.0402,375
2026-04-21,375,0.1365,0.2313,0.0404,375
2026-04-22,375,0.1386,0.2312,0.0399,375
2026-04-23,375,0.1418,0.2313,0.0402,375
2026-04-24,305,0.148,0.2375,0.0466,305
2026-04-27,305,0.1435,0.2372,0.0467,305
2026-04-28,305,0.1442,0.2374,0.0474,305
2026-04-29,305,0.1445,0.2374,0.0475,305
2026-04-30,305,0.1445,0.2373,0.0472,305
2026-05-06,305,0.1471,0.2371,0.0466,305
2026-05-07,305,0.1449,0.2374,0.0469,305
2026-05-08,305,0.144,0.2376,0.0472,305
2026-05-11,305,0.1476,0.2371,0.0466,305
2026-05-12,305,0.141,0.2373,0.0466,305
2026-05-13,305,0.1448,0.237,0.0464,305
2026-05-14,305,0.1452,0.237,0.0464,305
2026-05-15,305,0.1426,0.2368,0.0461,305
2026-05-18,305,0.1393,0.2367,0.0462,305
2026-05-19,305,0.1426,0.2367,0.0459,305
2026-05-20,305,0.1436,0.2364,0.0455,305
