trade_date,industry_count,avg_capital_flow_score,avg_flow_strength,avg_market_share,row_count
2015-11-16,301,0.2088,0.3938,0.0546,301
2015-11-17,301,0.234,0.4188,0.0538,301
2015-11-18,301,0.2072,0.3941,0.0531,301
2015-11-19,300,0.2109,0.3882,0.0543,300
2015-11-20,300,0.2275,0.4074,0.0548,300
2015-11-23,300,0.2202,0.4082,0.055,300
2015-11-24,300,0.207,0.3896,0.0548,300
2015-11-25,300,0.2218,0.4023,0.0549,300
2015-11-26,301,0.224,0.4104,0.0549,301
2015-11-27,302,0.2228,0.4164,0.0549,302
2015-11-30,302,0.2159,0.4065,0.0548,302
2015-12-01,302,0.2083,0.3849,0.054,302
2015-12-02,302,0.206,0.3778,0.0531,302
2015-12-03,302,0.2038,0.372,0.0534,302
2015-12-04,301,0.2121,0.3843,0.0546,301
2015-12-07,302,0.2048,0.3736,0.0545,302
2015-12-08,302,0.2107,0.3794,0.0545,302
2015-12-09,302,0.2009,0.3604,0.0542,302
2015-12-10,302,0.2011,0.3555,0.0535,302
2015-12-11,302,0.1901,0.338,0.0535,302
2015-12-14,302,0.193,0.3396,0.0531,302
2015-12-15,302,0.1979,0.3491,0.0535,302
2015-12-16,302,0.1996,0.3581,0.0539,302
2015-12-17,302,0.2207,0.3944,0.054,302
2015-12-18,300,0.2112,0.3882,0.0547,300
2015-12-21,301,0.2097,0.3846,0.0544,301
2015-12-22,301,0.205,0.3766,0.0545,301
2015-12-23,301,0.2123,0.3878,0.0531,301
2015-12-24,301,0.1928,0.3621,0.0539,301
2015-12-25,301,0.1952,0.3549,0.0547,301
2015-12-28,301,0.2167,0.3894,0.0548,301
2015-12-29,301,0.1864,0.3479,0.0546,301
2015-12-30,301,0.1964,0.3528,0.0546,301
2015-12-31,301,0.1455,0.2399,0.0548,301
